chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr7	100807618	100808118	genic|chr7:100807618-100808118	VGF	100808852	NEU	0.055877
chr7	100875339	100876114	genic|chr7:100875339-100876114	CLDN15	100881227	NEU	0.042406
chr7	100875339	100876114	genic|chr7:100875339-100876114	FIS1	100888371	NEU	0.042415
chr7	100895207	100895901	intergenic|chr7:100895207-100895901	CLDN15	100881227	NEU	0.017952
chr7	100895207	100895901	intergenic|chr7:100895207-100895901	FIS1	100888371	NEU	0.017956
chr7	101006907	101008029	genic|chr7:101006907-101008029	COL26A1	101006100	NEU	0.141677
chr7	101044880	101045845	genic|chr7:101044880-101045845	ACTL6B	100254084	NEU	0.017662
chr7	101044880	101045845	genic|chr7:101044880-101045845	LOC105375429	100254183	NEU	0.017662
chr7	101202511	101203011	intergenic|chr7:101202511-101203011	LINC01007	101212286	NEU	0.017119
chr7	101207986	101208568	intergenic|chr7:101207986-101208568	LINC01007	101212286	NEU	0.030195
chr7	101210463	101210963	genic|chr7:101210463-101210963	LINC01007	101212286	NEU	0.018773
chr7	101245343	101246704	intergenic|chr7:101245343-101246704	LINC01007	101212286	NEU	0.013429
chr7	101468483	101469426	genic|chr7:101468483-101469426	CUX1	101459183	NEU	0.028174
chr7	101915422	101915922	genic|chr7:101915422-101915922	SH2B2	101928352	NEU	0.021814
chr7	101922691	101923366	genic|chr7:101922691-101923366	SH2B2	101928352	NEU	0.024655
chr7	101929195	101931539	genic|chr7:101929195-101931539	CUX1	101459183	NEU	0.012023
chr7	101929195	101931539	genic|chr7:101929195-101931539	SH2B2	101928352	NEU	0.086687
chr7	101929195	101931539	genic|chr7:101929195-101931539	PRKRIP1	102036803	NEU	0.012888
chr7	101936069	101936569	genic|chr7:101936069-101936569	SH2B2	101928352	NEU	0.012583
chr7	102030870	102031610	genic|chr7:102030870-102031610	PRKRIP1	102036803	NEU	0.063592
chr7	102044797	102045452	genic|chr7:102044797-102045452	PRKRIP1	102036803	NEU	0.032053
chr7	102064417	102065129	genic|chr7:102064417-102065129	ORAI2	102073976	NEU	0.052141
chr7	102080564	102081064	genic|chr7:102080564-102081064	ORAI2	102073976	NEU	0.053787
chr7	102091994	102092494	genic|chr7:102091994-102092494	ALKBH4	102105321	NEU	0.049922
chr7	102091994	102092494	genic|chr7:102091994-102092494	LRWD1	102105329	NEU	0.049922
chr7	102554945	102555445	genic|chr7:102554945-102555445	LRRC17	102553343	NEU	0.091651
chr7	102786969	102787469	genic|chr7:102786969-102787469	NAPEPLD	102789569	NEU	0.035551
chr7	103627841	103628341	genic|chr7:103627841-103628341	RELN	103629963	NEU	0.020432
chr7	104621589	104622089	intergenic|chr7:104621589-104622089	LINC01004	104631612	NEU	0.014490
chr7	104623970	104624920	genic|chr7:104623970-104624920	LINC01004	104631612	NEU	0.195161
chr7	104623970	104624920	genic|chr7:104623970-104624920	KMT2E-AS1	104654588	NEU	0.016716
chr7	104623970	104624920	genic|chr7:104623970-104624920	KMT2E	104654636	NEU	0.016716
chr7	104623970	104624920	genic|chr7:104623970-104624920	SRPK2	104909524	NEU	0.020543
chr7	104623970	104624920	genic|chr7:104623970-104624920	PUS7	105162705	NEU	0.013258
chr7	104623970	104624920	genic|chr7:104623970-104624920	EFCAB10	105221976	NEU	0.021783
chr7	104623970	104624920	genic|chr7:104623970-104624920	NAMPT	105925638	NEU	0.013386
chr7	104624950	104625450	genic|chr7:104624950-104625450	LINC01004	104631612	NEU	0.024029
chr7	104652713	104653799	genic|chr7:104652713-104653799	RELN	103629963	NEU	0.013314
chr7	104652713	104653799	genic|chr7:104652713-104653799	ORC5	103848495	NEU	0.015322
chr7	104652713	104653799	genic|chr7:104652713-104653799	LHFPL3	103969103	NEU	0.015294
chr7	104652713	104653799	genic|chr7:104652713-104653799	LINC01004	104631612	NEU	0.014779
chr7	104652713	104653799	genic|chr7:104652713-104653799	KMT2E-AS1	104654588	NEU	0.266461
chr7	104652713	104653799	genic|chr7:104652713-104653799	KMT2E	104654636	NEU	0.266461
chr7	104652713	104653799	genic|chr7:104652713-104653799	SRPK2	104909524	NEU	0.018744
chr7	104652713	104653799	genic|chr7:104652713-104653799	RINT1	105172527	NEU	0.012065
chr7	104652713	104653799	genic|chr7:104652713-104653799	EFCAB10	105221976	NEU	0.013600
chr7	104652713	104653799	genic|chr7:104652713-104653799	ATXN7L1	105517031	NEU	0.013954
chr7	104652713	104653799	genic|chr7:104652713-104653799	SYPL1	105753093	NEU	0.017634
chr7	104652713	104653799	genic|chr7:104652713-104653799	NAMPT	105925638	NEU	0.012638
chr7	104652713	104653799	genic|chr7:104652713-104653799	CCDC71L	106301634	NEU	0.012947
chr7	104652713	104653799	genic|chr7:104652713-104653799	GPR22	107110501	NEU	0.012003
chr7	104919680	104920276	intergenic|chr7:104919680-104920276	SRPK2	104909524	NEU	0.028309
chr7	105028043	105030103	intergenic|chr7:105028043-105030103	SRPK2	104909524	NEU	0.023664
chr7	105028043	105030103	intergenic|chr7:105028043-105030103	EFCAB10	105221976	NEU	0.017029
chr7	105229659	105230340	intergenic|chr7:105229659-105230340	EFCAB10	105221976	NEU	0.093679
chr7	105501642	105502377	genic|chr7:105501642-105502377	ATXN7L1	105517031	NEU	0.027083
chr7	105649730	105650799	genic|chr7:105649730-105650799	EFCAB10	105221976	NEU	0.015738
chr7	105649730	105650799	genic|chr7:105649730-105650799	CCDC71L	106301634	NEU	0.012182
chr7	107102521	107103021	genic|chr7:107102521-107103021	GPR22	107110501	NEU	0.015371
chr7	107103516	107104016	genic|chr7:107103516-107104016	GPR22	107110501	NEU	0.022914
chr7	107115410	107115910	genic|chr7:107115410-107115910	GPR22	107110501	NEU	0.028498
chr7	107635526	107636404	genic|chr7:107635526-107636404	LAMB1	107643804	NEU	0.177989
chr7	107636821	107637321	genic|chr7:107636821-107637321	LAMB1	107643804	NEU	0.064447
chr7	107886137	107887118	genic|chr7:107886137-107887118	LOC101927974	107384077	NEU	0.016379
chr7	107886137	107887118	genic|chr7:107886137-107887118	CBLL1	107384141	NEU	0.016379
chr7	107886137	107887118	genic|chr7:107886137-107887118	NRCAM	108096841	NEU	0.012860
chr7	108080837	108081337	genic|chr7:108080837-108081337	NRCAM	108096841	NEU	0.023961
chr7	108082465	108082965	genic|chr7:108082465-108082965	NRCAM	108096841	NEU	0.030738
chr7	108089377	108090353	genic|chr7:108089377-108090353	NRCAM	108096841	NEU	0.133247
chr7	108220161	108220661	intergenic|chr7:108220161-108220661	DNAJB9	108210188	NEU	0.051674
chr7	108220161	108220661	intergenic|chr7:108220161-108220661	THAP5	108210212	NEU	0.051674
chr7	108222125	108222838	intergenic|chr7:108222125-108222838	DNAJB9	108210188	NEU	0.050834
chr7	108222125	108222838	intergenic|chr7:108222125-108222838	THAP5	108210212	NEU	0.050834
chr7	108222846	108223346	intergenic|chr7:108222846-108223346	DNAJB9	108210188	NEU	0.040027
chr7	108222846	108223346	intergenic|chr7:108222846-108223346	THAP5	108210212	NEU	0.040027
chr7	109596846	109597346	intergenic|chr7:109596846-109597346	EIF3IP1	109600270	NEU	0.012902
chr7	110722226	110722895	genic|chr7:110722226-110722895	LRRN3	110731061	NEU	0.023967
chr7	110732079	110732579	genic|chr7:110732079-110732579	LRRN3	110731061	NEU	0.044121
chr7	110738439	110739140	genic|chr7:110738439-110739140	LRRN3	110731061	NEU	0.072690
chr7	111436553	111437247	genic|chr7:111436553-111437247	DOCK4-AS1	111448560	NEU	0.046665
chr7	111801731	111803826	genic|chr7:111801731-111803826	LRRN3	110731061	NEU	0.012465
chr7	111801731	111803826	genic|chr7:111801731-111803826	IMMP2L	111202347	NEU	0.013748
chr7	111801731	111803826	genic|chr7:111801731-111803826	DOCK4-AS1	111448560	NEU	0.016399
chr7	111801731	111803826	genic|chr7:111801731-111803826	DOCK4	111846462	NEU	0.022666
chr7	111801731	111803826	genic|chr7:111801731-111803826	ZNF277	111846642	NEU	0.022666
chr7	111801731	111803826	genic|chr7:111801731-111803826	IFRD1	112063198	NEU	0.012418
chr7	111801731	111803826	genic|chr7:111801731-111803826	LSMEM1	112121065	NEU	0.013226
chr7	111801731	111803826	genic|chr7:111801731-111803826	LINC00998	112758637	NEU	0.014363
chr7	111801731	111803826	genic|chr7:111801731-111803826	TES	115850546	NEU	0.013594
chr7	112002171	112003448	intergenic|chr7:112002171-112003448	DOCK4	111846462	NEU	0.017788
chr7	112002171	112003448	intergenic|chr7:112002171-112003448	ZNF277	111846642	NEU	0.017788
chr7	112002171	112003448	intergenic|chr7:112002171-112003448	IFRD1	112063198	NEU	0.021554
chr7	112030811	112032538	intergenic|chr7:112030811-112032538	DOCK4-AS1	111448560	NEU	0.021617
chr7	112030811	112032538	intergenic|chr7:112030811-112032538	IFRD1	112063198	NEU	0.021957
chr7	112060153	112061036	intergenic|chr7:112060153-112061036	IFRD1	112063198	NEU	0.090877
chr7	112089941	112091742	genic|chr7:112089941-112091742	EIF3IP1	109600270	NEU	0.019522
chr7	112089941	112091742	genic|chr7:112089941-112091742	LRRN3	110731061	NEU	0.025762
chr7	112089941	112091742	genic|chr7:112089941-112091742	IMMP2L	111202347	NEU	0.019360
chr7	112089941	112091742	genic|chr7:112089941-112091742	DOCK4-AS1	111448560	NEU	0.041693
chr7	112089941	112091742	genic|chr7:112089941-112091742	DOCK4	111846462	NEU	0.016763
chr7	112089941	112091742	genic|chr7:112089941-112091742	ZNF277	111846642	NEU	0.016763
chr7	112089941	112091742	genic|chr7:112089941-112091742	IFRD1	112063198	NEU	0.087337
chr7	112089941	112091742	genic|chr7:112089941-112091742	LSMEM1	112121065	NEU	0.134604
chr7	112089941	112091742	genic|chr7:112089941-112091742	TMEM168	112430478	NEU	0.044656
chr7	112089941	112091742	genic|chr7:112089941-112091742	BMT2	112579932	NEU	0.046906
chr7	112089941	112091742	genic|chr7:112089941-112091742	LINC00998	112758637	NEU	0.068387
chr7	112089941	112091742	genic|chr7:112089941-112091742	FOXP2	114055051	NEU	0.023628
chr7	112089941	112091742	genic|chr7:112089941-112091742	MDFIC	114562208	NEU	0.018132
chr7	112092112	112092956	genic|chr7:112092112-112092956	LSMEM1	112121065	NEU	0.017826
chr7	112121842	112122342	genic|chr7:112121842-112122342	LSMEM1	112121065	NEU	0.026152
chr7	112123435	112123935	genic|chr7:112123435-112123935	LSMEM1	112121065	NEU	0.030697
chr7	112565834	112566440	genic|chr7:112565834-112566440	BMT2	112579932	NEU	0.026629
chr7	112725741	112727128	genic|chr7:112725741-112727128	TMEM168	112430478	NEU	0.022250
chr7	112725741	112727128	genic|chr7:112725741-112727128	BMT2	112579932	NEU	0.012381
chr7	112725741	112727128	genic|chr7:112725741-112727128	LINC00998	112758637	NEU	0.034493
chr7	112753917	112754417	intergenic|chr7:112753917-112754417	LINC00998	112758637	NEU	0.038545
chr7	113722785	113723787	intergenic|chr7:113722785-113723787	FOXP2	114055051	NEU	0.020646
chr7	113724534	113727480	intergenic|chr7:113724534-113727480	DOCK4-AS1	111448560	NEU	0.012037
chr7	113724534	113727480	intergenic|chr7:113724534-113727480	LSMEM1	112121065	NEU	0.013163
chr7	113724534	113727480	intergenic|chr7:113724534-113727480	LINC00998	112758637	NEU	0.021573
chr7	113724534	113727480	intergenic|chr7:113724534-113727480	FOXP2	114055051	NEU	0.058327
chr7	113724534	113727480	intergenic|chr7:113724534-113727480	MDFIC	114562208	NEU	0.023537
chr7	113724534	113727480	intergenic|chr7:113724534-113727480	MET	116312443	NEU	0.015804
chr7	114053601	114054101	intergenic|chr7:114053601-114054101	FOXP2	114055051	NEU	0.021035
chr7	114058169	114058669	genic|chr7:114058169-114058669	FOXP2	114055051	NEU	0.029748
chr7	114059814	114060562	genic|chr7:114059814-114060562	FOXP2	114055051	NEU	0.078705
chr7	114066814	114067648	genic|chr7:114066814-114067648	FOXP2	114055051	NEU	0.042722
chr7	114269791	114270969	genic|chr7:114269791-114270969	FOXP2	114055051	NEU	0.013266
chr7	114570028	114570599	genic|chr7:114570028-114570599	MDFIC	114562208	NEU	0.085322
chr7	115214730	115215574	intergenic|chr7:115214730-115215574	MDFIC	114562208	NEU	0.013000
chr7	116152101	116152601	intergenic|chr7:116152101-116152601	CAV2	116139654	NEU	0.016435
chr7	116152101	116152601	intergenic|chr7:116152101-116152601	CAV1	116164838	NEU	0.020969
chr7	116162191	116162828	intergenic|chr7:116162191-116162828	CAV1	116164838	NEU	0.031655
chr7	116163451	116163951	intergenic|chr7:116163451-116163951	CAV1	116164838	NEU	0.035415
chr7	116301449	116302697	intergenic|chr7:116301449-116302697	MET	116312443	NEU	0.097422
chr7	116327477	116328380	genic|chr7:116327477-116328380	MET	116312443	NEU	0.025213
chr7	116442288	116443343	intergenic|chr7:116442288-116443343	CAV2	116139654	NEU	0.015721
chr7	116516630	116517130	genic|chr7:116516630-116517130	CAPZA2	116502562	NEU	0.035527
chr7	116570225	116570914	intergenic|chr7:116570225-116570914	ST7	116593380	NEU	0.017144
chr7	116570225	116570914	intergenic|chr7:116570225-116570914	ST7-OT4	116593952	NEU	0.017152
chr7	116570225	116570914	intergenic|chr7:116570225-116570914	ST7-AS1	116594388	NEU	0.017152
chr7	116609529	116610029	genic|chr7:116609529-116610029	ST7	116593380	NEU	0.012276
chr7	116609529	116610029	genic|chr7:116609529-116610029	ST7-OT4	116593952	NEU	0.012281
chr7	116609529	116610029	genic|chr7:116609529-116610029	ST7-AS1	116594388	NEU	0.012281
chr7	116659976	116661130	genic|chr7:116659976-116661130	TES	115850546	NEU	0.015792
chr7	116659976	116661130	genic|chr7:116659976-116661130	CAV2	116139654	NEU	0.028046
chr7	116659976	116661130	genic|chr7:116659976-116661130	MET	116312443	NEU	0.019279
chr7	116659976	116661130	genic|chr7:116659976-116661130	CTTNBP2	117513561	NEU	0.012002
chr7	117313000	117314363	intergenic|chr7:117313000-117314363	CTTNBP2	117513561	NEU	0.014270
chr7	117313000	117314363	intergenic|chr7:117313000-117314363	LSM8	117824085	NEU	0.013300
chr7	117515561	117516061	intergenic|chr7:117515561-117516061	CTTNBP2	117513561	NEU	0.015075
chr7	117810673	117811381	intergenic|chr7:117810673-117811381	LSM8	117824085	NEU	0.057829
chr7	119899993	119900705	intergenic|chr7:119899993-119900705	KCND2	119913721	NEU	0.018828
chr7	119907473	119907973	intergenic|chr7:119907473-119907973	KCND2	119913721	NEU	0.016305
chr7	120606810	120607705	genic|chr7:120606810-120607705	ING3	120590816	NEU	0.028386
chr7	120968756	120970883	genic|chr7:120968756-120970883	KCND2	119913721	NEU	0.022209
chr7	120968756	120970883	genic|chr7:120968756-120970883	ING3	120590816	NEU	0.018047
chr7	120968756	120970883	genic|chr7:120968756-120970883	NDUFA5	123197958	NEU	0.013615
chr7	120968756	120970883	genic|chr7:120968756-120970883	ASB15	123249076	NEU	0.014090
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	KCND2	119913721	NEU	0.018930
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	ING3	120590816	NEU	0.021575
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	FAM3C	121036422	NEU	0.017572
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	PTPRZ1	121513158	NEU	0.040042
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	AASS	121784344	NEU	0.015526
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	CADPS2	122526813	NEU	0.015312
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	NDUFA5	123197958	NEU	0.012933
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	ASB15	123249076	NEU	0.012886
chr7	121437199	121439649	intergenic|chr7:121437199-121439649	LOC105375483	123634675	NEU	0.012091
chr7	121522223	121522723	genic|chr7:121522223-121522723	PTPRZ1	121513158	NEU	0.013061
chr7	121526933	121527433	genic|chr7:121526933-121527433	PTPRZ1	121513158	NEU	0.015869
chr7	121788035	121788535	intergenic|chr7:121788035-121788535	AASS	121784344	NEU	0.033746
chr7	121939483	121941020	intergenic|chr7:121939483-121941020	AASS	121784344	NEU	0.015643
chr7	121939483	121941020	intergenic|chr7:121939483-121941020	FEZF1-AS1	121943711	NEU	0.089014
chr7	121939483	121941020	intergenic|chr7:121939483-121941020	FEZF1	121944565	NEU	0.089013
chr7	121945387	121946399	genic|chr7:121945387-121946399	AASS	121784344	NEU	0.014642
chr7	121945387	121946399	genic|chr7:121945387-121946399	FEZF1-AS1	121943711	NEU	0.083317
chr7	121945387	121946399	genic|chr7:121945387-121946399	FEZF1	121944565	NEU	0.083316
chr7	121946491	121947235	genic|chr7:121946491-121947235	AASS	121784344	NEU	0.015474
chr7	121946491	121947235	genic|chr7:121946491-121947235	FEZF1-AS1	121943711	NEU	0.088053
chr7	121946491	121947235	genic|chr7:121946491-121947235	FEZF1	121944565	NEU	0.088052
chr7	121950115	121952218	genic|chr7:121950115-121952218	KCND2	119913721	NEU	0.013163
chr7	121950115	121952218	genic|chr7:121950115-121952218	ING3	120590816	NEU	0.014771
chr7	121950115	121952218	genic|chr7:121950115-121952218	FAM3C	121036422	NEU	0.015724
chr7	121950115	121952218	genic|chr7:121950115-121952218	PTPRZ1	121513158	NEU	0.016516
chr7	121950115	121952218	genic|chr7:121950115-121952218	AASS	121784344	NEU	0.031156
chr7	121950115	121952218	genic|chr7:121950115-121952218	FEZF1-AS1	121943711	NEU	0.119148
chr7	121950115	121952218	genic|chr7:121950115-121952218	FEZF1	121944565	NEU	0.119146
chr7	121950115	121952218	genic|chr7:121950115-121952218	CADPS2	122526813	NEU	0.032790
chr7	121950115	121952218	genic|chr7:121950115-121952218	IQUB	123173002	NEU	0.012645
chr7	121950115	121952218	genic|chr7:121950115-121952218	NDUFA5	123197958	NEU	0.015616
chr7	121950115	121952218	genic|chr7:121950115-121952218	ASB15	123249076	NEU	0.015405
chr7	121950115	121952218	genic|chr7:121950115-121952218	LOC105375483	123634675	NEU	0.013634
chr7	121954909	121955409	intergenic|chr7:121954909-121955409	FEZF1-AS1	121943711	NEU	0.025747
chr7	121954909	121955409	intergenic|chr7:121954909-121955409	FEZF1	121944565	NEU	0.025747
chr7	121955487	121955987	intergenic|chr7:121955487-121955987	FEZF1-AS1	121943711	NEU	0.028843
chr7	121955487	121955987	intergenic|chr7:121955487-121955987	FEZF1	121944565	NEU	0.028842
chr7	121956317	121957639	intergenic|chr7:121956317-121957639	AASS	121784344	NEU	0.018186
chr7	121956317	121957639	intergenic|chr7:121956317-121957639	FEZF1-AS1	121943711	NEU	0.069548
chr7	121956317	121957639	intergenic|chr7:121956317-121957639	FEZF1	121944565	NEU	0.069547
chr7	121956317	121957639	intergenic|chr7:121956317-121957639	CADPS2	122526813	NEU	0.019140
chr7	121967977	121970138	genic|chr7:121967977-121970138	ING3	120590816	NEU	0.013061
chr7	121967977	121970138	genic|chr7:121967977-121970138	FAM3C	121036422	NEU	0.029718
chr7	121967977	121970138	genic|chr7:121967977-121970138	AASS	121784344	NEU	0.012425
chr7	121967977	121970138	genic|chr7:121967977-121970138	FEZF1-AS1	121943711	NEU	0.021083
chr7	121967977	121970138	genic|chr7:121967977-121970138	FEZF1	121944565	NEU	0.021083
chr7	121967977	121970138	genic|chr7:121967977-121970138	CADPS2	122526813	NEU	0.013191
chr7	121967977	121970138	genic|chr7:121967977-121970138	NDUFA5	123197958	NEU	0.014143
chr7	121967977	121970138	genic|chr7:121967977-121970138	ASB15	123249076	NEU	0.013945
chr7	121967977	121970138	genic|chr7:121967977-121970138	LOC105375483	123634675	NEU	0.012308
chr7	121976237	121978262	genic|chr7:121976237-121978262	FAM3C	121036422	NEU	0.016306
chr7	121976237	121978262	genic|chr7:121976237-121978262	POT1	124570037	NEU	0.015367
chr7	122077931	122079103	genic|chr7:122077931-122079103	AASS	121784344	NEU	0.012227
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	CADPS2	122526813	NEU	0.029261
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	IQUB	123173002	NEU	0.324857
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	NDUFA5	123197958	NEU	0.017962
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	ASB15	123249076	NEU	0.043379
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	WASL	123389125	NEU	0.025452
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	LOC105375483	123634675	NEU	0.020365
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	TMEM229A	123673523	NEU	0.012928
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	GPR37	124406079	NEU	0.012944
chr7	123174075	123175666	intergenic|chr7:123174075-123175666	POT1	124570037	NEU	0.013155
chr7	123234746	123235455	intergenic|chr7:123234746-123235455	ASB15	123249076	NEU	0.092263
chr7	123241410	123242063	intergenic|chr7:123241410-123242063	ASB15	123249076	NEU	0.041237
chr7	123283309	123284869	intergenic|chr7:123283309-123284869	NDUFA5	123197958	NEU	0.013709
chr7	123283309	123284869	intergenic|chr7:123283309-123284869	ASB15	123249076	NEU	0.014284
chr7	123662440	123663216	genic|chr7:123662440-123663216	TMEM229A	123673523	NEU	0.078634
chr7	124404046	124404546	genic|chr7:124404046-124404546	GPR37	124406079	NEU	0.027111
chr7	124556725	124557225	genic|chr7:124556725-124557225	POT1-AS1	124569926	NEU	0.036780
chr7	126891728	126894384	intergenic|chr7:126891728-126894384	GRM8	126883569	NEU	0.427653
chr7	126891728	126894384	intergenic|chr7:126891728-126894384	SND1	127292042	NEU	0.012056
chr7	127046491	127046991	intergenic|chr7:127046491-127046991	ZNF800	127032778	NEU	0.014602
chr7	127281526	127282636	intergenic|chr7:127281526-127282636	SND1	127292042	NEU	0.049028
chr7	127305719	127306754	genic|chr7:127305719-127306754	SND1	127292042	NEU	0.044591
chr7	127615450	127617370	genic|chr7:127615450-127617370	POT1	124570037	NEU	0.041227
chr7	127615450	127617370	genic|chr7:127615450-127617370	ZNF800	127032778	NEU	0.019701
chr7	127615450	127617370	genic|chr7:127615450-127617370	SND1	127292042	NEU	0.015769
chr7	127615450	127617370	genic|chr7:127615450-127617370	LRRC4	127671002	NEU	0.013895
chr7	127615450	127617370	genic|chr7:127615450-127617370	RBM28	127983962	NEU	0.017267
chr7	127615450	127617370	genic|chr7:127615450-127617370	ATP6V1F	128502856	NEU	0.012449
chr7	127671741	127673358	genic|chr7:127671741-127673358	GPR37	124406079	NEU	0.013164
chr7	127671741	127673358	genic|chr7:127671741-127673358	SND1	127292042	NEU	0.012963
chr7	127671741	127673358	genic|chr7:127671741-127673358	LRRC4	127671002	NEU	0.156292
chr7	127671741	127673358	genic|chr7:127671741-127673358	RBM28	127983962	NEU	0.013767
chr7	127675732	127676232	genic|chr7:127675732-127676232	LRRC4	127671002	NEU	0.013230
chr7	127681988	127682488	genic|chr7:127681988-127682488	LRRC4	127671002	NEU	0.019059
chr7	127762909	127764138	intergenic|chr7:127762909-127764138	SND1	127292042	NEU	0.014940
chr7	127762909	127764138	intergenic|chr7:127762909-127764138	FAM71F2	128312319	NEU	0.015321
chr7	127807829	127809117	intergenic|chr7:127807829-127809117	SND1	127292042	NEU	0.013677
chr7	127987558	127988058	intergenic|chr7:127987558-127988058	RBM28	127983962	NEU	0.046809
chr7	127991118	127991618	genic|chr7:127991118-127991618	PRRT4	128001739	NEU	0.016474
chr7	127991974	127992631	genic|chr7:127991974-127992631	PRRT4	128001739	NEU	0.022933
chr7	127997361	127997861	genic|chr7:127997361-127997861	PRRT4	128001739	NEU	0.018983
chr7	128027662	128028496	intergenic|chr7:128027662-128028496	PRRT4	128001739	NEU	0.017408
chr7	128028778	128029797	intergenic|chr7:128028778-128029797	PRRT4	128001739	NEU	0.012513
chr7	128045781	128046800	genic|chr7:128045781-128046800	IMPDH1	128050036	NEU	0.046389
chr7	128065769	128066269	intergenic|chr7:128065769-128066269	IMPDH1	128050036	NEU	0.072788
chr7	128067275	128068100	intergenic|chr7:128067275-128068100	IMPDH1	128050036	NEU	0.094718
chr7	128099313	128099813	intergenic|chr7:128099313-128099813	HILPDA	128095883	NEU	0.027925
chr7	128101360	128101860	intergenic|chr7:128101360-128101860	HILPDA	128095883	NEU	0.027160
chr7	128101360	128101860	intergenic|chr7:128101360-128101860	METTL2B	128116782	NEU	0.017618
chr7	128321898	128322398	genic|chr7:128321898-128322398	FAM71F2	128312319	NEU	0.023261
chr7	128347863	128349880	intergenic|chr7:128347863-128349880	FAM71F1	128355395	NEU	0.038862
chr7	128347863	128349880	intergenic|chr7:128347863-128349880	OPN1SW	128415844	NEU	0.012446
chr7	128421056	128421556	intergenic|chr7:128421056-128421556	CCDC136	128432049	NEU	0.018148
chr7	128423212	128423712	intergenic|chr7:128423212-128423712	CCDC136	128432049	NEU	0.027481
chr7	128434944	128435685	genic|chr7:128434944-128435685	CCDC136	128432049	NEU	0.079623
chr7	128467442	128468037	intergenic|chr7:128467442-128468037	FLNC	128470482	NEU	0.033631
chr7	128468096	128468596	intergenic|chr7:128468096-128468596	FLNC	128470482	NEU	0.018713
chr7	128471132	128474472	genic|chr7:128471132-128474472	ZNF800	127032778	NEU	0.016210
chr7	128471132	128474472	genic|chr7:128471132-128474472	GCC1	127225654	NEU	0.012786
chr7	128471132	128474472	genic|chr7:128471132-128474472	ARF5	127228405	NEU	0.012807
chr7	128471132	128474472	genic|chr7:128471132-128474472	SND1	127292042	NEU	0.016554
chr7	128471132	128474472	genic|chr7:128471132-128474472	LRRC4	127671002	NEU	0.018419
chr7	128471132	128474472	genic|chr7:128471132-128474472	RBM28	127983962	NEU	0.018262
chr7	128471132	128474472	genic|chr7:128471132-128474472	PRRT4	128001739	NEU	0.020793
chr7	128471132	128474472	genic|chr7:128471132-128474472	IMPDH1	128050036	NEU	0.015806
chr7	128471132	128474472	genic|chr7:128471132-128474472	HILPDA	128095883	NEU	0.012361
chr7	128471132	128474472	genic|chr7:128471132-128474472	METTL2B	128116782	NEU	0.019480
chr7	128471132	128474472	genic|chr7:128471132-128474472	FAM71F2	128312319	NEU	0.022256
chr7	128471132	128474472	genic|chr7:128471132-128474472	FAM71F1	128355395	NEU	0.038601
chr7	128471132	128474472	genic|chr7:128471132-128474472	CALU	128379345	NEU	0.025966
chr7	128471132	128474472	genic|chr7:128471132-128474472	OPN1SW	128415844	NEU	0.023009
chr7	128471132	128474472	genic|chr7:128471132-128474472	CCDC136	128432049	NEU	0.013714
chr7	128471132	128474472	genic|chr7:128471132-128474472	FLNC	128470482	NEU	0.306890
chr7	128471132	128474472	genic|chr7:128471132-128474472	ATP6V1F	128502856	NEU	0.040618
chr7	128471132	128474472	genic|chr7:128471132-128474472	KCP	128550773	NEU	0.019211
chr7	128471132	128474472	genic|chr7:128471132-128474472	TNPO3	128695227	NEU	0.038310
chr7	128471132	128474472	genic|chr7:128471132-128474472	TPI1P2	128695276	NEU	0.038310
chr7	128471132	128474472	genic|chr7:128471132-128474472	TSPAN33	128784711	NEU	0.017168
chr7	128471132	128474472	genic|chr7:128471132-128474472	SMO	128828712	NEU	0.018805
chr7	128471132	128474472	genic|chr7:128471132-128474472	STRIP2	129074273	NEU	0.020054
chr7	128471132	128474472	genic|chr7:128471132-128474472	SMKR1	129142319	NEU	0.029484
chr7	128471132	128474472	genic|chr7:128471132-128474472	KLHDC10	129710348	NEU	0.013528
chr7	128471132	128474472	genic|chr7:128471132-128474472	TMEM209	129845338	NEU	0.014360
chr7	128471132	128474472	genic|chr7:128471132-128474472	CPA2	129906702	NEU	0.015207
chr7	128471132	128474472	genic|chr7:128471132-128474472	CPA1	130020211	NEU	0.015875
chr7	128471132	128474472	genic|chr7:128471132-128474472	EXOC4	132937822	NEU	0.028428
chr7	128481765	128482655	genic|chr7:128481765-128482655	FLNC	128470482	NEU	0.019565
