chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chrX	114794990	114795642	genic|chrX:114794990-114795642	PLS3	114827818		0.024436
chrX	116672028	116673191	intergenic|chrX:116672028-116673191	ZCCHC12	117957705		0.028470
chrX	116974737	116975296	intergenic|chrX:116974737-116975296	DANT2	115085444		0.021470
chrX	117990646	117991435	genic|chrX:117990646-117991435	ZCCHC12	117957705		0.025624
chrX	118013250	118014173	genic|chrX:118013250-118014173	LONRF3	118108576		0.033903
chrX	118134615	118135922	genic|chrX:118134615-118135922	LONRF3	118108576		0.047923
chrX	118560857	118561936	genic|chrX:118560857-118561936	SLC25A5	118602362		0.027133
chrX	118560857	118561936	genic|chrX:118560857-118561936	SLC25A5-AS1	118603083		0.027132
chrX	118588370	118588870	genic|chrX:118588370-118588870	SLC25A5	118602362		0.030748
chrX	118588370	118588870	genic|chrX:118588370-118588870	SLC25A5-AS1	118603083		0.030747
chrX	118743988	118744488	intergenic|chrX:118743988-118744488	NKRF	118739846		0.034391
chrX	118756552	118757218	genic|chrX:118756552-118757218	SEPT6	118827333		0.021899
chrX	118819784	118820898	genic|chrX:118819784-118820898	CXorf56	118699397		0.021476
chrX	118819784	118820898	genic|chrX:118819784-118820898	NKRF	118739846		0.028928
chrX	118819784	118820898	genic|chrX:118819784-118820898	SEPT6	118827333		0.098189
chrX	118872627	118873403	intergenic|chrX:118872627-118873403	NKRF	118739846		0.033448
chrX	118872627	118873403	intergenic|chrX:118872627-118873403	SEPT6	118827333		0.026107
chrX	119021527	119022533	intergenic|chrX:119021527-119022533	AKAP14	119029935		0.052101
chrX	119396411	119397212	genic|chrX:119396411-119397212	ZBTB33	119384606		0.051233
chrX	119403129	119403940	genic|chrX:119403129-119403940	ZBTB33	119384606		0.043210
chrX	119443237	119443856	genic|chrX:119443237-119443856	TMEM255A	119445391		0.096196
chrX	119579984	119580805	genic|chrX:119579984-119580805	LONRF3	118108576		0.028902
chrX	119579984	119580805	genic|chrX:119579984-119580805	RPL39	118925622		0.032287
chrX	119579984	119580805	genic|chrX:119579984-119580805	NKAP	119077735		0.029318
chrX	119579984	119580805	genic|chrX:119579984-119580805	ZBTB33	119384606		0.039893
chrX	119579984	119580805	genic|chrX:119579984-119580805	TMEM255A	119445391		0.049295
chrX	119585938	119586438	genic|chrX:119585938-119586438	ZBTB33	119384606		0.023155
chrX	119585938	119586438	genic|chrX:119585938-119586438	TMEM255A	119445391		0.023955
chrX	119694414	119695715	genic|chrX:119694414-119695715	NKAP	119077735		0.022383
chrX	119694414	119695715	genic|chrX:119694414-119695715	RHOXF1P1	119149508		0.039122
chrX	119694414	119695715	genic|chrX:119694414-119695715	ZBTB33	119384606		0.023607
chrX	119694414	119695715	genic|chrX:119694414-119695715	C1GALT1C1	119764005		0.067833
chrX	119745910	119746410	genic|chrX:119745910-119746410	C1GALT1C1	119764005		0.029762
chrX	120262670	120263757	intergenic|chrX:120262670-120263757	TMEM255A	119445391		0.027292
chrX	122315039	122315539	intergenic|chrX:122315039-122315539	GRIA3	122318095		0.067325
chrX	122339610	122340536	genic|chrX:122339610-122340536	GRIA3	122318095		0.073865
chrX	122396660	122397581	genic|chrX:122396660-122397581	GRIA3	122318095		0.028550
chrX	122406165	122407172	genic|chrX:122406165-122407172	GRIA3	122318095		0.029572
chrX	122581117	122582055	genic|chrX:122581117-122582055	THOC2	122866904		0.035296
chrX	122583144	122583962	genic|chrX:122583144-122583962	THOC2	122866904		0.020602
chrX	122817698	122818385	genic|chrX:122817698-122818385	THOC2	122866904		0.039636
chrX	128693646	128694294	genic|chrX:128693646-128694294	XPNPEP2	128872945		0.023921
chrX	128768426	128769243	intergenic|chrX:128768426-128769243	XPNPEP2	128872945		0.030160
chrX	128768426	128769243	intergenic|chrX:128768426-128769243	ZDHHC9	128977910		0.028191
chrX	128811714	128812642	intergenic|chrX:128811714-128812642	XPNPEP2	128872945		0.021759
chrX	128880734	128881553	genic|chrX:128880734-128881553	XPNPEP2	128872945		0.050311
chrX	128882209	128882793	genic|chrX:128882209-128882793	XPNPEP2	128872945		0.065826
chrX	128947389	128948031	genic|chrX:128947389-128948031	ZDHHC9	128977910		0.074135
chrX	128959644	128960674	genic|chrX:128959644-128960674	ZDHHC9	128977910		0.028005
chrX	129059566	129060066	genic|chrX:129059566-129060066	UTP14A	129040096		0.046254
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	XPNPEP2	128872945		0.091235
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	ZDHHC9	128977910		0.073975
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	UTP14A	129040096		0.139684
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	AIFM1	129299861		0.056840
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	ZNF280C	129402922		0.037677
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	RBMX2	129535942		0.021838
chrX	129064868	129066801	intergenic|chrX:129064868-129066801	IGSF1	130423403		0.021561
chrX	129312815	129313945	genic|chrX:129312815-129313945	AIFM1	129299861		0.039538
chrX	129312815	129313945	genic|chrX:129312815-129313945	ZNF280C	129402922		0.023445
chrX	129312815	129313945	genic|chrX:129312815-129313945	RBMX2	129535942		0.037934
chrX	129527366	129527866	intergenic|chrX:129527366-129527866	RBMX2	129535942		0.033412
chrX	129602213	129603267	intergenic|chrX:129602213-129603267	XPNPEP2	128872945		0.029970
chrX	129602213	129603267	intergenic|chrX:129602213-129603267	ZNF280C	129402922		0.025441
chrX	129602213	129603267	intergenic|chrX:129602213-129603267	RBMX2	129535942		0.031133
chrX	129602213	129603267	intergenic|chrX:129602213-129603267	IGSF1	130423403		0.037783
chrX	130956275	130957204	genic|chrX:130956275-130957204	RAP2C-AS1	131352534		0.025635
chrX	131746428	131747677	intergenic|chrX:131746428-131747677	UTP14A	129040096		0.048580
chrX	131746428	131747677	intergenic|chrX:131746428-131747677	IGSF1	130423403		0.029294
chrX	131746428	131747677	intergenic|chrX:131746428-131747677	RAP2C-AS1	131352534		0.145815
chrX	131746428	131747677	intergenic|chrX:131746428-131747677	CCDC160	133371076		0.055881
chrX	132926494	132927366	genic|chrX:132926494-132927366	PHF6	133507341		0.026015
chrX	133375803	133376303	genic|chrX:133375803-133376303	CCDC160	133371076		0.084026
chrX	133587637	133588137	intergenic|chrX:133587637-133588137	HPRT1	133594174		0.047856
chrX	133684688	133685536	genic|chrX:133684688-133685536	LINC00629	133684053		0.068504
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	HPRT1	133594174		0.035613
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	LINC00629	133684053		0.034863
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	FAM122C	133941222		0.030295
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	MOSPD1	134049374		0.038182
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	FAM127C	134156566		0.058890
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	FAM127A	134166332		0.058011
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	FAM127B	134186221		0.054853
chrX	134137707	134138909	intergenic|chrX:134137707-134138909	SMIM10L2B	134232664		0.028379
chrX	134221813	134222691	intergenic|chrX:134221813-134222691	FAM127B	134186221		0.030342
chrX	134221813	134222691	intergenic|chrX:134221813-134222691	SMIM10L2B	134232664		0.066893
chrX	134225110	134225681	intergenic|chrX:134225110-134225681	SMIM10L2B	134232664		0.067626
chrX	134655352	134656351	genic|chrX:134655352-134656351	INTS6L	134654554		0.069617
chrX	134655352	134656351	genic|chrX:134655352-134656351	DDX26B-AS1	134654599		0.069616
chrX	134659200	134659700	genic|chrX:134659200-134659700	INTS6L	134654554		0.021965
chrX	134659200	134659700	genic|chrX:134659200-134659700	DDX26B-AS1	134654599		0.021965
chrX	134669253	134670285	genic|chrX:134669253-134670285	INTS6L	134654554		0.048700
chrX	134669253	134670285	genic|chrX:134669253-134670285	DDX26B-AS1	134654599		0.048700
chrX	135251201	135252624	genic|chrX:135251201-135252624	LINC00629	133684053		0.023996
chrX	135251201	135252624	genic|chrX:135251201-135252624	INTS6L	134654554		0.022081
chrX	135251201	135252624	genic|chrX:135251201-135252624	DDX26B-AS1	134654599		0.022081
chrX	135827918	135828648	genic|chrX:135827918-135828648	ARHGEF6	135863503		0.029130
chrX	135836701	135837288	genic|chrX:135836701-135837288	ARHGEF6	135863503		0.023216
chrX	135850611	135851282	genic|chrX:135850611-135851282	ARHGEF6	135863503		0.037377
chrX	135991006	135991791	intergenic|chrX:135991006-135991791	RBMX	135962939		0.025888
chrX	135992004	135992812	intergenic|chrX:135992004-135992812	FAM122C	133941222		0.033169
chrX	135992004	135992812	intergenic|chrX:135992004-135992812	ARHGEF6	135863503		0.041465
chrX	135992004	135992812	intergenic|chrX:135992004-135992812	RBMX	135962939		0.092374
chrX	135992004	135992812	intergenic|chrX:135992004-135992812	GPR101	136113833		0.037857
chrX	135992004	135992812	intergenic|chrX:135992004-135992812	MCF2	138725000		0.020858
chrX	135992004	135992812	intergenic|chrX:135992004-135992812	ATP11C	138914447		0.020826
chrX	136032238	136033068	intergenic|chrX:136032238-136033068	GPR101	136113833		0.049364
chrX	136520205	136520705	intergenic|chrX:136520205-136520705	ARHGEF6	135863503		0.023416
chrX	136520205	136520705	intergenic|chrX:136520205-136520705	ATP11C	138914447		0.025859
chrX	137746058	137747086	genic|chrX:137746058-137747086	ATP11C	138914447		0.024285
chrX	138504589	138505834	intergenic|chrX:138504589-138505834	MCF2	138725000		0.023127
chrX	138504589	138505834	intergenic|chrX:138504589-138505834	ATP11C	138914447		0.023319
chrX	138721354	138721854	genic|chrX:138721354-138721854	MCF2	138725000		0.066753
chrX	138924701	138925395	intergenic|chrX:138924701-138925395	MCF2	138725000		0.021909
chrX	138924701	138925395	intergenic|chrX:138924701-138925395	ATP11C	138914447		0.078243
chrX	138927670	138928381	intergenic|chrX:138927670-138928381	ATP11C	138914447		0.042905
chrX	139013902	139016080	intergenic|chrX:139013902-139016080	MCF2	138725000		0.031360
chrX	139013902	139016080	intergenic|chrX:139013902-139016080	ATP11C	138914447		0.020896
chrX	139013902	139016080	intergenic|chrX:139013902-139016080	SOX3	139587225		0.021112
chrX	139514400	139515464	intergenic|chrX:139514400-139515464	SOX3	139587225		0.021603
chrX	139514400	139515464	intergenic|chrX:139514400-139515464	LINC00632	139791923		0.023192
chrX	139515600	139516404	intergenic|chrX:139515600-139516404	ATP11C	138914447		0.020263
chrX	139515600	139516404	intergenic|chrX:139515600-139516404	SOX3	139587225		0.028738
chrX	139515600	139516404	intergenic|chrX:139515600-139516404	LINC00632	139791923		0.020512
chrX	139574076	139575017	intergenic|chrX:139574076-139575017	SOX3	139587225		0.038381
chrX	139585797	139586649	genic|chrX:139585797-139586649	SOX3	139587225		0.056644
chrX	139590017	139590612	intergenic|chrX:139590017-139590612	SOX3	139587225		0.055775
chrX	139593037	139593890	intergenic|chrX:139593037-139593890	SOX3	139587225		0.071788
chrX	139792835	139793335	genic|chrX:139792835-139793335	LINC00632	139791923		0.092272
chrX	139794862	139795674	genic|chrX:139794862-139795674	SOX3	139587225		0.029357
chrX	139794862	139795674	genic|chrX:139794862-139795674	LINC00632	139791923		0.150839
chrX	139794862	139795674	genic|chrX:139794862-139795674	CDR1	139866723		0.026845
chrX	139805223	139806175	intergenic|chrX:139805223-139806175	LINC00632	139791923		0.100673
chrX	139805223	139806175	intergenic|chrX:139805223-139806175	CDR1	139866723		0.057389
chrX	139805223	139806175	intergenic|chrX:139805223-139806175	SLITRK4	142723019		0.078921
chrX	139838570	139839550	intergenic|chrX:139838570-139839550	CDR1	139866723		0.032072
chrX	139844193	139844693	intergenic|chrX:139844193-139844693	CDR1	139866723		0.029753
chrX	139846419	139847385	intergenic|chrX:139846419-139847385	CDR1	139866723		0.042571
chrX	139848027	139848634	intergenic|chrX:139848027-139848634	CDR1	139866723		0.054875
chrX	140014820	140015699	intergenic|chrX:140014820-140015699	LDOC1	140271399		0.037067
chrX	140216547	140217419	intergenic|chrX:140216547-140217419	LDOC1	140271399		0.036314
chrX	140221160	140222059	intergenic|chrX:140221160-140222059	LDOC1	140271399		0.033460
chrX	143378765	143379490	intergenic|chrX:143378765-143379490	SLITRK4	142723019		0.020029
chrX	148584858	148585581	genic|chrX:148584858-148585581	IDS	148586884		0.077844
chrX	148592888	148593388	intergenic|chrX:148592888-148593388	IDS	148586884		0.021832
chrX	149640275	149641080	genic|chrX:149640275-149641080	MTM1	149737046		0.020925
chrX	149676290	149677141	genic|chrX:149676290-149677141	MTM1	149737046		0.025559
chrX	149705756	149706818	intergenic|chrX:149705756-149706818	MTM1	149737046		0.035616
chrX	149715619	149716577	intergenic|chrX:149715619-149716577	MTM1	149737046		0.031914
chrX	149735013	149735877	intergenic|chrX:149735013-149735877	MTM1	149737046		0.085632
chrX	149931160	149931803	genic|chrX:149931160-149931803	CD99L2	150067289		0.029288
chrX	150038326	150039657	genic|chrX:150038326-150039657	CD99L2	150067289		0.033765
chrX	150065794	150066532	genic|chrX:150065794-150066532	CD99L2	150067289		0.078771
chrX	150588116	150588892	intergenic|chrX:150588116-150588892	VMA21	150565656		0.023071
chrX	151023062	151024907	intergenic|chrX:151023062-151024907	GABRQ	151806636		0.035470
chrX	151365620	151366476	genic|chrX:151365620-151366476	GABRA3	151619831		0.023929
chrX	151769376	151770142	intergenic|chrX:151769376-151770142	GABRQ	151806636		0.029071
chrX	151804314	151804814	intergenic|chrX:151804314-151804814	GABRQ	151806636		0.026313
chrX	151811514	151812138	genic|chrX:151811514-151812138	VMA21	150565656		0.038673
chrX	151811514	151812138	genic|chrX:151811514-151812138	GABRQ	151806636		0.109354
chrX	151811514	151812138	genic|chrX:151811514-151812138	CETN2	151999301		0.023341
chrX	151978875	151979586	intergenic|chrX:151978875-151979586	CETN2	151999301		0.022298
chrX	152127238	152128170	genic|chrX:152127238-152128170	CETN2	151999301		0.026900
chrX	152127238	152128170	genic|chrX:152127238-152128170	PNMA5	152160761		0.039178
chrX	152127238	152128170	genic|chrX:152127238-152128170	VBP1	154444700		0.020947
chrX	152168016	152169116	intergenic|chrX:152168016-152169116	PNMA5	152160761		0.089093
chrX	152647016	152648080	intergenic|chrX:152647016-152648080	PNMA5	152160761		0.028091
chrX	152647016	152648080	intergenic|chrX:152647016-152648080	ZNF275	152599612		0.037549
chrX	152875264	152876443	intergenic|chrX:152875264-152876443	VMA21	150565656		0.020025
chrX	152875264	152876443	intergenic|chrX:152875264-152876443	ABCD1	152990322		0.021973
chrX	152875264	152876443	intergenic|chrX:152875264-152876443	LCA10	153146126		0.022047
chrX	152875264	152876443	intergenic|chrX:152875264-152876443	ARHGAP4	153191714		0.025012
chrX	152875264	152876443	intergenic|chrX:152875264-152876443	RENBP	153210232		0.023095
chrX	152932979	152933844	intergenic|chrX:152932979-152933844	ZNF275	152599612		0.022698
chrX	152992188	152993291	genic|chrX:152992188-152993291	ABCD1	152990322		0.232865
chrX	152992188	152993291	genic|chrX:152992188-152993291	PLXNB3	153029650		0.050872
chrX	152992188	152993291	genic|chrX:152992188-152993291	SSR4	153059903		0.024569
chrX	152992188	152993291	genic|chrX:152992188-152993291	IDH3G	153059978		0.024569
chrX	152992188	152993291	genic|chrX:152992188-152993291	ARHGAP4	153191714		0.046796
chrX	153027962	153028462	intergenic|chrX:153027962-153028462	PLXNB3	153029650		0.022176
chrX	153031704	153032362	genic|chrX:153031704-153032362	ABCD1	152990322		0.022404
chrX	153031704	153032362	genic|chrX:153031704-153032362	PLXNB3	153029650		0.032009
chrX	153065733	153066634	intergenic|chrX:153065733-153066634	SSR4	153059903		0.022376
chrX	153065733	153066634	intergenic|chrX:153065733-153066634	IDH3G	153059978		0.022376
chrX	153083954	153084779	genic|chrX:153083954-153084779	SSR4	153059903		0.030080
chrX	153083954	153084779	genic|chrX:153083954-153084779	IDH3G	153059978		0.030080
chrX	153127404	153128298	genic|chrX:153127404-153128298	SSR4	153059903		0.023607
chrX	153127404	153128298	genic|chrX:153127404-153128298	IDH3G	153059978		0.023607
chrX	153127404	153128298	genic|chrX:153127404-153128298	L1CAM	153141399		0.042208
chrX	153127404	153128298	genic|chrX:153127404-153128298	LCA10	153146126		0.030012
chrX	153127404	153128298	genic|chrX:153127404-153128298	RENBP	153210232		0.028913
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	PLXNB3	153029650		0.027206
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	SSR4	153059903		0.038693
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	IDH3G	153059978		0.038693
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	L1CAM	153141399		0.259376
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	LCA10	153146126		0.271602
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	RENBP	153210232		0.037159
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	HCFC1-AS1	153234215		0.037903
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	GDI1	153665258		0.032135
chrX	153144252	153145432	intergenic|chrX:153144252-153145432	FAM3A	153744566		0.021392
chrX	153151415	153152021	genic|chrX:153151415-153152021	LCA10	153146126		0.023540
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	PNMA5	152160761		0.040950
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	ABCD1	152990322		0.081356
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	PLXNB3	153029650		0.103767
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	SSR4	153059903		0.130099
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	IDH3G	153059978		0.130099
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	L1CAM	153141399		0.028317
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	LCA10	153146126		0.061828
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	ARHGAP4	153191714		0.244231
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	RENBP	153210232		0.103930
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	HCFC1-AS1	153234215		0.037765
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	FLNA	153603006		0.021993
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	EMD	153607596		0.024608
chrX	153193192	153194177	intergenic|chrX:153193192-153194177	GDI1	153665258		0.024035
chrX	153212720	153213220	genic|chrX:153212720-153213220	RENBP	153210232		0.085963
chrX	153213846	153214785	genic|chrX:153213846-153214785	RENBP	153210232		0.088585
chrX	153597696	153598196	genic|chrX:153597696-153598196	FLNA	153603006		0.062126
chrX	153597696	153598196	genic|chrX:153597696-153598196	EMD	153607596		0.021441
chrX	153599461	153600284	genic|chrX:153599461-153600284	VMA21	150565656		0.021843
chrX	153599461	153600284	genic|chrX:153599461-153600284	FLNA	153603006		0.112663
chrX	153599461	153600284	genic|chrX:153599461-153600284	EMD	153607596		0.038882
chrX	153599461	153600284	genic|chrX:153599461-153600284	DNASE1L1	153640428		0.026199
chrX	153599461	153600284	genic|chrX:153599461-153600284	CH17-340M24.3	153656825		0.030087
chrX	153599461	153600284	genic|chrX:153599461-153600284	ATP6AP1	153656977		0.030087
chrX	153599461	153600284	genic|chrX:153599461-153600284	FAM3A	153744566		0.025286
chrX	153601585	153602315	genic|chrX:153601585-153602315	FLNA	153603006		0.066712
chrX	153601585	153602315	genic|chrX:153601585-153602315	EMD	153607596		0.066838
chrX	153687346	153688055	genic|chrX:153687346-153688055	GDI1	153665258		0.021494
chrX	153755304	153756036	intergenic|chrX:153755304-153756036	FLNA	153603006		0.020237
chrX	153755304	153756036	intergenic|chrX:153755304-153756036	FAM3A	153744566		0.079237
chrX	153762912	153763612	genic|chrX:153762912-153763612	RPL10	153626405		0.025887
chrX	153762912	153763612	genic|chrX:153762912-153763612	DNASE1L1	153640428		0.022451
chrX	153762912	153763612	genic|chrX:153762912-153763612	GDI1	153665258		0.020313
chrX	153762912	153763612	genic|chrX:153762912-153763612	SLC10A3	153719029		0.029567
chrX	153762912	153763612	genic|chrX:153762912-153763612	FAM3A	153744566		0.028946
chrX	154255942	154256442	genic|chrX:154255942-154256442	FUNDC2	154255063		0.075629
chrX	154277041	154277644	genic|chrX:154277041-154277644	FUNDC2	154255063		0.039135
chrX	154277041	154277644	genic|chrX:154277041-154277644	VBP1	154444700		0.026641
chr3	235564	236529	intergenic|chr3:235564-236529	CHL1	238278		0.163944
chr3	235564	236529	intergenic|chr3:235564-236529	CHL1-AS2	239024		0.163938
chr3	242615	243115	genic|chr3:242615-243115	CHL1	238278		0.031556
chr3	242615	243115	genic|chr3:242615-243115	CHL1-AS2	239024		0.031555
chr3	248349	249164	genic|chr3:248349-249164	CHL1	238278		0.029792
chr3	248349	249164	genic|chr3:248349-249164	CHL1-AS2	239024		0.029791
chr3	258056	258923	genic|chr3:258056-258923	CHL1	238278		0.021446
chr3	258056	258923	genic|chr3:258056-258923	CHL1-AS2	239024		0.021445
chr3	284818	285799	genic|chr3:284818-285799	CHL1	238278		0.024433
chr3	284818	285799	genic|chr3:284818-285799	CHL1-AS2	239024		0.024432
chr3	1128604	1129550	intergenic|chr3:1128604-1129550	CNTN6	1134341		0.059723
chr3	1166395	1167615	genic|chr3:1166395-1167615	CNTN6	1134341		0.022992
chr3	3025659	3027108	genic|chr3:3025659-3027108	TRNT1	3168599		0.025173
chr3	3824789	3826183	intergenic|chr3:3824789-3826183	LRRN1	3841114		0.027117
chr3	3830579	3831240	intergenic|chr3:3830579-3831240	LRRN1	3841114		0.022454
chr3	3842996	3843496	genic|chr3:3842996-3843496	LRRN1	3841114		0.048665
chr3	3863434	3863934	genic|chr3:3863434-3863934	LRRN1	3841114		0.026218
chr3	4336104	4337367	intergenic|chr3:4336104-4337367	SETMAR	4344987		0.106300
chr3	4348092	4349219	genic|chr3:4348092-4349219	SETMAR	4344987		0.038120
chr3	4450925	4452845	genic|chr3:4450925-4452845	SETMAR	4344987		0.021726
chr3	4450925	4452845	genic|chr3:4450925-4452845	SUMF1	4508966		0.053780
chr3	4450925	4452845	genic|chr3:4450925-4452845	ITPR1-AS1	4534847		0.025878
chr3	4450925	4452845	genic|chr3:4450925-4452845	ITPR1	4535031		0.031207
chr3	4557467	4558625	genic|chr3:4557467-4558625	ITPR1	4535031		0.024976
chr3	4565315	4566461	genic|chr3:4565315-4566461	ITPR1-AS1	4534847		0.023597
chr3	4565315	4566461	genic|chr3:4565315-4566461	ITPR1	4535031		0.023507
chr3	4664543	4665943	genic|chr3:4664543-4665943	SETMAR	4344987		0.029710
chr3	4664543	4665943	genic|chr3:4664543-4665943	SUMF1	4508966		0.024489
chr3	4664543	4665943	genic|chr3:4664543-4665943	ITPR1-AS1	4534847		0.033690
chr3	4664543	4665943	genic|chr3:4664543-4665943	ITPR1	4535031		0.036232
chr3	4771753	4772817	genic|chr3:4771753-4772817	EGOT	4793274		0.056939
chr3	4771753	4772817	genic|chr3:4771753-4772817	BHLHE40	5021096		0.040784
chr3	4771753	4772817	genic|chr3:4771753-4772817	BHLHE40-AS1	5021646		0.040785
chr3	4790086	4790813	genic|chr3:4790086-4790813	EGOT	4793274		0.038034
chr3	4909585	4910983	intergenic|chr3:4909585-4910983	BHLHE40	5021096		0.026040
chr3	4909585	4910983	intergenic|chr3:4909585-4910983	BHLHE40-AS1	5021646		0.026041
chr3	5027886	5029012	intergenic|chr3:5027886-5029012	BHLHE40	5021096		0.070845
chr3	5027886	5029012	intergenic|chr3:5027886-5029012	BHLHE40-AS1	5021646		0.070846
chr3	5137480	5138560	intergenic|chr3:5137480-5138560	ARL8B	5163929		0.041326
chr3	5157860	5158700	intergenic|chr3:5157860-5158700	ARL8B	5163929		0.085057
chr3	5272721	5273867	intergenic|chr3:5272721-5273867	EDEM1	5229358		0.027923
chr3	8692113	8692911	genic|chr3:8692113-8692911	SSUH2	8693764		0.044332
chr3	8809362	8809943	genic|chr3:8809362-8809943	OXTR	8811300		0.025756
chr3	8905437	8906628	intergenic|chr3:8905437-8906628	OXTR	8811300		0.020399
chr3	9012614	9013114	intergenic|chr3:9012614-9013114	RAD18	9005159		0.029494
chr3	9237561	9238223	genic|chr3:9237561-9238223	SRGAP3-AS3	9258578		0.028545
chr3	9245925	9246814	genic|chr3:9245925-9246814	SRGAP3-AS3	9258578		0.037398
chr3	9251327	9252295	genic|chr3:9251327-9252295	SRGAP3-AS3	9258578		0.067209
chr3	9259678	9260178	genic|chr3:9259678-9260178	SRGAP3-AS3	9258578		0.028107
chr3	9266140	9266956	genic|chr3:9266140-9266956	SRGAP3-AS3	9258578		0.035897
chr3	9272248	9273843	genic|chr3:9272248-9273843	SRGAP3-AS3	9258578		0.043621
chr3	9272248	9273843	genic|chr3:9272248-9273843	SRGAP3	9291369		0.027367
chr3	9321569	9323069	intergenic|chr3:9321569-9323069	SRGAP3	9291369		0.034160
chr3	9372485	9373601	intergenic|chr3:9372485-9373601	THUMPD3	9404716		0.026648
chr3	9394796	9395296	intergenic|chr3:9394796-9395296	THUMPD3	9404716		0.023824
chr3	9441389	9441889	genic|chr3:9441389-9441889	SETD5	9439383		0.029248
chr3	9444432	9444932	genic|chr3:9444432-9444932	SETD5	9439383		0.020731
chr3	9464304	9465263	genic|chr3:9464304-9465263	SETD5	9439383		0.024232
chr3	9905703	9906851	intergenic|chr3:9905703-9906851	JAGN1	9932270		0.020724
chr3	10056799	10057652	intergenic|chr3:10056799-10057652	LOC401052	10052779		0.044398
chr3	10056799	10057652	intergenic|chr3:10056799-10057652	EMC3	10052932		0.044397
chr3	10056799	10057652	intergenic|chr3:10056799-10057652	CIDECP	10067820		0.021934
chr3	10056799	10057652	intergenic|chr3:10056799-10057652	FANCD2	10068070		0.021934
chr3	10328533	10329033	genic|chr3:10328533-10329033	GHRLOS	10322635		0.044165
chr3	10328533	10329033	genic|chr3:10328533-10329033	LINC00852	10326102		0.044383
chr3	10328533	10329033	genic|chr3:10328533-10329033	GHRL	10334631		0.028013
chr3	10505621	10506121	genic|chr3:10505621-10506121	ATP2B2	10547268		0.024132
chr3	10509806	10511195	genic|chr3:10509806-10511195	GHRLOS	10322635		0.024182
chr3	10509806	10511195	genic|chr3:10509806-10511195	SEC13	10362872		0.030393
chr3	10509806	10511195	genic|chr3:10509806-10511195	ATP2B2	10547268		0.034098
chr3	10526788	10527815	genic|chr3:10526788-10527815	ATP2B2	10547268		0.021582
chr3	10533095	10534787	genic|chr3:10533095-10534787	ATP2B2	10547268		0.034203
chr3	10545755	10546501	genic|chr3:10545755-10546501	ATP2B2	10547268		0.073761
chr3	10560448	10561760	intergenic|chr3:10560448-10561760	ATP2B2	10547268		0.021408
chr3	10847587	10848205	intergenic|chr3:10847587-10848205	SLC6A11	10857884		0.027247
chr3	10859182	10859682	genic|chr3:10859182-10859682	SLC6A11	10857884		0.029447
chr3	11042689	11043189	genic|chr3:11042689-11043189	SLC6A1	11034419		0.024932
chr3	11042689	11043189	genic|chr3:11042689-11043189	SLC6A1-AS1	11060910		0.023021
chr3	11051484	11052683	genic|chr3:11051484-11052683	SLC6A1	11034419		0.020270
chr3	11051484	11052683	genic|chr3:11051484-11052683	SLC6A1-AS1	11060910		0.061208
chr3	11063081	11064042	genic|chr3:11063081-11064042	SLC6A1-AS1	11060910		0.029939
chr3	11324369	11325329	genic|chr3:11324369-11325329	ATG7	11314009		0.038458
chr3	11712869	11713697	genic|chr3:11712869-11713697	VGLL4	11762242		0.026090
chr3	11753137	11753860	genic|chr3:11753137-11753860	VGLL4	11762242		0.036938
chr3	11760025	11761618	genic|chr3:11760025-11761618	VGLL4	11762242		0.080139
chr3	11866652	11867290	genic|chr3:11866652-11867290	TAMM41	11888393		0.020804
chr3	11874118	11875453	genic|chr3:11874118-11875453	TAMM41	11888393		0.034079
