chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr6	43802159	43802978	intergenic|chr6:43802159-43802978	AARS2	44281063	NEU	0.017233
chr6	43958124	43958762	intergenic|chr6:43958124-43958762	C6orf223	43968336	NEU	0.025844
chr6	43969589	43970938	genic|chr6:43969589-43970938	DLK2	43423362	NEU	0.012154
chr6	43969589	43970938	genic|chr6:43969589-43970938	VEGFA	43737945	NEU	0.012470
chr6	43969589	43970938	genic|chr6:43969589-43970938	C6orf223	43968336	NEU	0.063547
chr6	43969589	43970938	genic|chr6:43969589-43970938	LOC101929705	44042389	NEU	0.014468
chr6	43971213	43971713	genic|chr6:43971213-43971713	C6orf223	43968336	NEU	0.012306
chr6	44031949	44032694	genic|chr6:44031949-44032694	LOC101929705	44042389	NEU	0.031707
chr6	44044119	44044619	intergenic|chr6:44044119-44044619	LOC101929705	44042389	NEU	0.019859
chr6	44046824	44047324	intergenic|chr6:44046824-44047324	LOC101929705	44042389	NEU	0.050879
chr6	44048230	44048989	intergenic|chr6:44048230-44048989	LOC101929705	44042389	NEU	0.030558
chr6	44052346	44052846	intergenic|chr6:44052346-44052846	LOC101929705	44042389	NEU	0.012120
chr6	44119534	44120215	genic|chr6:44119534-44120215	CAPN11	44126547	NEU	0.021767
chr6	44130924	44131424	genic|chr6:44130924-44131424	CAPN11	44126547	NEU	0.012084
chr6	44189199	44189699	genic|chr6:44189199-44189699	LOC101929726	44184675	NEU	0.018022
chr6	44189199	44189699	genic|chr6:44189199-44189699	SLC29A1	44187241	NEU	0.018027
chr6	44190248	44192229	genic|chr6:44190248-44192229	LOC101929726	44184675	NEU	0.056661
chr6	44190248	44192229	genic|chr6:44190248-44192229	SLC29A1	44187241	NEU	0.056676
chr6	44201812	44203004	genic|chr6:44201812-44203004	HSP90AB1	44214694	NEU	0.057686
chr6	44204945	44206275	intergenic|chr6:44204945-44206275	LOC101929726	44184675	NEU	0.014674
chr6	44204945	44206275	intergenic|chr6:44204945-44206275	SLC29A1	44187241	NEU	0.014678
chr6	44204945	44206275	intergenic|chr6:44204945-44206275	HSP90AB1	44214694	NEU	0.080326
chr6	44204945	44206275	intergenic|chr6:44204945-44206275	AARS2	44281063	NEU	0.015021
chr6	44221174	44221674	genic|chr6:44221174-44221674	SLC35B2	44225308	NEU	0.016834
chr6	44221174	44221674	genic|chr6:44221174-44221674	NFKBIE	44233525	NEU	0.020220
chr6	44221174	44221674	genic|chr6:44221174-44221674	TMEM151B	44238479	NEU	0.020228
chr6	44235689	44236623	intergenic|chr6:44235689-44236623	CAPN11	44126547	NEU	0.012749
chr6	44235689	44236623	intergenic|chr6:44235689-44236623	SLC35B2	44225308	NEU	0.080971
chr6	44235689	44236623	intergenic|chr6:44235689-44236623	NFKBIE	44233525	NEU	0.097260
chr6	44235689	44236623	intergenic|chr6:44235689-44236623	TMEM151B	44238479	NEU	0.097298
chr6	44235689	44236623	intergenic|chr6:44235689-44236623	AARS2	44281063	NEU	0.017098
chr6	44235689	44236623	intergenic|chr6:44235689-44236623	CDC5L	44355250	NEU	0.015590
chr6	44272252	44273016	genic|chr6:44272252-44273016	TCTE1	44265458	NEU	0.062252
chr6	44272252	44273016	genic|chr6:44272252-44273016	AARS2	44281063	NEU	0.019411
chr6	44629907	44631408	intergenic|chr6:44629907-44631408	RUNX2	45296053	NEU	0.014892
chr6	45387123	45388705	genic|chr6:45387123-45388705	ENPP5	46138747	NEU	0.018622
chr6	45388969	45391572	genic|chr6:45388969-45391572	SUPT3H	45345788	NEU	0.023564
chr6	45388969	45391572	genic|chr6:45388969-45391572	LOC101926898	46459788	NEU	0.022210
chr6	45981970	45983995	intergenic|chr6:45981970-45983995	ENPP5	46138747	NEU	0.013510
chr6	45981970	45983995	intergenic|chr6:45981970-45983995	CYP39A1	46620567	NEU	0.013240
chr6	45981970	45983995	intergenic|chr6:45981970-45983995	SLC25A27	46620651	NEU	0.013240
chr6	46701706	46702283	genic|chr6:46701706-46702283	PLA2G7	46703151	NEU	0.061314
chr6	46983915	46985090	intergenic|chr6:46983915-46985090	CYP39A1	46620567	NEU	0.015487
chr6	46983915	46985090	intergenic|chr6:46983915-46985090	SLC25A27	46620651	NEU	0.015487
chr6	47275722	47276222	genic|chr6:47275722-47276222	TNFRSF21	47277683	NEU	0.049447
chr6	47434179	47434679	intergenic|chr6:47434179-47434679	CD2AP	47445524	NEU	0.026059
chr6	47631444	47631944	genic|chr6:47631444-47631944	ADGRF2	47624325	NEU	0.057767
chr6	47637200	47638542	genic|chr6:47637200-47638542	ADGRF2	47624325	NEU	0.127082
chr6	47748207	47748945	intergenic|chr6:47748207-47748945	OPN5	47749774	NEU	0.120861
chr6	47755738	47756238	genic|chr6:47755738-47756238	OPN5	47749774	NEU	0.013340
chr6	47890034	47890606	genic|chr6:47890034-47890606	PTCHD4	48036425	NEU	0.013396
chr6	49520200	49520700	intergenic|chr6:49520200-49520700	C6orf141	49518112	NEU	0.029608
chr6	49524120	49524620	intergenic|chr6:49524120-49524620	C6orf141	49518112	NEU	0.014700
chr6	52151554	52152054	intergenic|chr6:52151554-52152054	MCM3	52149679	NEU	0.023147
chr6	52217110	52218397	intergenic|chr6:52217110-52218397	PAQR8	52226925	NEU	0.129501
chr6	52237529	52238710	genic|chr6:52237529-52238710	PAQR8	52226925	NEU	0.048408
chr6	52281266	52281766	intergenic|chr6:52281266-52281766	EFHC1	52284993	NEU	0.029618
chr6	52282336	52282836	intergenic|chr6:52282336-52282836	EFHC1	52284993	NEU	0.021597
chr6	52288708	52289326	genic|chr6:52288708-52289326	EFHC1	52284993	NEU	0.052216
chr6	52288708	52289326	genic|chr6:52288708-52289326	LOC730101	52529198	NEU	0.018189
chr6	52415946	52417267	genic|chr6:52415946-52417267	PAQR8	52226925	NEU	0.013466
chr6	52415946	52417267	genic|chr6:52415946-52417267	TRAM2	52441862	NEU	0.024853
chr6	52415946	52417267	genic|chr6:52415946-52417267	TRAM2-AS1	52441999	NEU	0.024853
chr6	52415946	52417267	genic|chr6:52415946-52417267	BMP5	55740388	NEU	0.019082
chr6	52437993	52438609	genic|chr6:52437993-52438609	TRAM2	52441862	NEU	0.034003
chr6	52437993	52438609	genic|chr6:52437993-52438609	TRAM2-AS1	52441999	NEU	0.034003
chr6	52453586	52454286	intergenic|chr6:52453586-52454286	TRAM2	52441862	NEU	0.014941
chr6	52453586	52454286	intergenic|chr6:52453586-52454286	TRAM2-AS1	52441999	NEU	0.014941
chr6	52462755	52463625	intergenic|chr6:52462755-52463625	EFHC1	52284993	NEU	0.017589
chr6	52462755	52463625	intergenic|chr6:52462755-52463625	TRAM2	52441862	NEU	0.012678
chr6	52462755	52463625	intergenic|chr6:52462755-52463625	TRAM2-AS1	52441999	NEU	0.012678
chr6	52858675	52859175	genic|chr6:52858675-52859175	GSTA4	52860178	NEU	0.024792
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	TRAM2	52441862	NEU	0.012681
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	TRAM2-AS1	52441999	NEU	0.012681
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	TMEM14A	52535883	NEU	0.037620
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	GSTA4	52860178	NEU	0.016011
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	ICK	52926600	NEU	0.357075
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	FBXO9	52935770	NEU	0.389204
chr6	52929432	52930912	intergenic|chr6:52929432-52930912	FAM83B	54711568	NEU	0.013290
chr6	53199811	53200311	genic|chr6:53199811-53200311	RPS16P5	53202415	NEU	0.023740
chr6	53199811	53200311	genic|chr6:53199811-53200311	ELOVL5	53213977	NEU	0.021588
chr6	53200338	53200838	genic|chr6:53200338-53200838	RPS16P5	53202415	NEU	0.024796
chr6	53200338	53200838	genic|chr6:53200338-53200838	ELOVL5	53213977	NEU	0.022548
chr6	53205939	53206439	genic|chr6:53205939-53206439	RPS16P5	53202415	NEU	0.018802
chr6	53205939	53206439	genic|chr6:53205939-53206439	ELOVL5	53213977	NEU	0.017098
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	PAQR8	52226925	NEU	0.017592
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	TRAM2	52441862	NEU	0.024296
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	TRAM2-AS1	52441999	NEU	0.024296
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	TMEM14A	52535883	NEU	0.018163
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	GSTA4	52860178	NEU	0.014770
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	RPS16P5	53202415	NEU	0.042244
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	ELOVL5	53213977	NEU	0.108009
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	GCLC	53409927	NEU	0.017286
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	FAM83B	54711568	NEU	0.038371
chr6	53223326	53225421	intergenic|chr6:53223326-53225421	BMP5	55740388	NEU	0.012055
chr6	53392040	53392540	genic|chr6:53392040-53392540	GCLC	53409927	NEU	0.018493
chr6	53395125	53395735	genic|chr6:53395125-53395735	GCLC	53409927	NEU	0.020292
chr6	53401584	53402084	genic|chr6:53401584-53402084	GCLC	53409927	NEU	0.012900
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	MUT	49431041	NEU	0.014241
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	CENPQ	49431095	NEU	0.014241
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	C6orf141	49518112	NEU	0.012161
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	RPS16P5	53202415	NEU	0.012747
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	ELOVL5	53213977	NEU	0.012080
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	GCLC	53409927	NEU	0.194790
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	LRRC1	53659777	NEU	0.014015
chr6	53412086	53413505	intergenic|chr6:53412086-53413505	FAM83B	54711568	NEU	0.026841
chr6	53515766	53517125	genic|chr6:53515766-53517125	GCLC	53409927	NEU	0.035979
chr6	54729898	54730509	genic|chr6:54729898-54730509	FAM83B	54711568	NEU	0.013849
chr6	56390494	56391812	genic|chr6:56390494-56391812	DST	56507694	NEU	0.019427
chr6	56390494	56391812	genic|chr6:56390494-56391812	LOC101927211	57037011	NEU	0.021293
chr6	56390494	56391812	genic|chr6:56390494-56391812	BAG2	57037103	NEU	0.021293
chr6	56390494	56391812	genic|chr6:56390494-56391812	PRIM2	57182414	NEU	0.016467
chr6	56406579	56407960	genic|chr6:56406579-56407960	BMP5	55740388	NEU	0.022280
chr6	56406579	56407960	genic|chr6:56406579-56407960	DST	56507694	NEU	0.018966
chr6	56406579	56407960	genic|chr6:56406579-56407960	BEND6	56819772	NEU	0.017501
chr6	56406579	56407960	genic|chr6:56406579-56407960	KIAA1586	56911329	NEU	0.014869
chr6	56406579	56407960	genic|chr6:56406579-56407960	ZNF451	56954827	NEU	0.012495
chr6	56406579	56407960	genic|chr6:56406579-56407960	LOC101927211	57037011	NEU	0.020287
chr6	56406579	56407960	genic|chr6:56406579-56407960	BAG2	57037103	NEU	0.020288
chr6	56406579	56407960	genic|chr6:56406579-56407960	PRIM2	57182414	NEU	0.017338
chr6	56406579	56407960	genic|chr6:56406579-56407960	LINC00680	58287724	NEU	0.013772
chr6	56502313	56502813	genic|chr6:56502313-56502813	DST	56507694	NEU	0.042682
chr6	56516936	56517436	intergenic|chr6:56516936-56517436	DST	56507694	NEU	0.019397
chr6	56702383	56702883	intergenic|chr6:56702383-56702883	LOC101930010	56708783	NEU	0.021419
chr6	56715229	56715729	genic|chr6:56715229-56715729	LOC101930010	56708783	NEU	0.034626
chr6	56715973	56717884	genic|chr6:56715973-56717884	BMP5	55740388	NEU	0.020587
chr6	56715973	56717884	genic|chr6:56715973-56717884	DST	56507694	NEU	0.034760
chr6	56715973	56717884	genic|chr6:56715973-56717884	LOC101930010	56708783	NEU	0.248870
chr6	56715973	56717884	genic|chr6:56715973-56717884	BEND6	56819772	NEU	0.029840
chr6	56715973	56717884	genic|chr6:56715973-56717884	KIAA1586	56911329	NEU	0.048587
chr6	56715973	56717884	genic|chr6:56715973-56717884	ZNF451	56954827	NEU	0.024527
chr6	56715973	56717884	genic|chr6:56715973-56717884	LOC101927211	57037011	NEU	0.018746
chr6	56715973	56717884	genic|chr6:56715973-56717884	BAG2	57037103	NEU	0.018747
chr6	56715973	56717884	genic|chr6:56715973-56717884	RAB23	57087112	NEU	0.016269
chr6	56715973	56717884	genic|chr6:56715973-56717884	PRIM2	57182414	NEU	0.016021
chr6	56715973	56717884	genic|chr6:56715973-56717884	LINC00680	58287724	NEU	0.014883
chr6	56767180	56768113	intergenic|chr6:56767180-56768113	BEND6	56819772	NEU	0.013808
chr6	56767180	56768113	intergenic|chr6:56767180-56768113	LOC101927211	57037011	NEU	0.013614
chr6	56767180	56768113	intergenic|chr6:56767180-56768113	BAG2	57037103	NEU	0.013614
chr6	56820574	56821074	genic|chr6:56820574-56821074	BEND6	56819772	NEU	0.029186
chr6	56904725	56905225	intergenic|chr6:56904725-56905225	KIAA1586	56911329	NEU	0.045114
chr6	56947174	56947910	intergenic|chr6:56947174-56947910	ZNF451	56954827	NEU	0.035486
chr6	57412141	57412994	intergenic|chr6:57412141-57412994	DST	56507694	NEU	0.015560
chr6	57412141	57412994	intergenic|chr6:57412141-57412994	PRIM2	57182414	NEU	0.013083
chr6	57422049	57422549	intergenic|chr6:57422049-57422549	MTRNR2L9	62284007	NEU	0.014349
chr6	57473794	57474375	intergenic|chr6:57473794-57474375	MTRNR2L9	62284007	NEU	0.016478
chr6	62350206	62350852	intergenic|chr6:62350206-62350852	MTRNR2L9	62284007	NEU	0.014585
chr6	62622068	62622808	genic|chr6:62622068-62622808	MTRNR2L9	62284007	NEU	0.024691
chr6	62993674	62994174	genic|chr6:62993674-62994174	KHDRBS2	62996132	NEU	0.045712
chr6	63189520	63190233	intergenic|chr6:63189520-63190233	MTRNR2L9	62284007	NEU	0.015814
chr6	63932908	63933498	intergenic|chr6:63932908-63933498	KHDRBS2	62996132	NEU	0.014958
chr6	64307719	64309075	intergenic|chr6:64307719-64309075	MTRNR2L9	62284007	NEU	0.012791
chr6	64307719	64309075	intergenic|chr6:64307719-64309075	LGSN	64029882	NEU	0.012222
chr6	64307719	64309075	intergenic|chr6:64307719-64309075	PHF3	64356430	NEU	0.035366
chr6	64344432	64344932	intergenic|chr6:64344432-64344932	PHF3	64356430	NEU	0.022044
chr6	64344947	64347013	intergenic|chr6:64344947-64347013	MTRNR2L9	62284007	NEU	0.080005
chr6	64344947	64347013	intergenic|chr6:64344947-64347013	KHDRBS2	62996132	NEU	0.042261
chr6	64344947	64347013	intergenic|chr6:64344947-64347013	LGSN	64029882	NEU	0.235673
chr6	64344947	64347013	intergenic|chr6:64344947-64347013	PTP4A1	64281916	NEU	0.036887
chr6	64344947	64347013	intergenic|chr6:64344947-64347013	PHF3	64356430	NEU	0.462305
chr6	64344947	64347013	intergenic|chr6:64344947-64347013	EYS	66417118	NEU	0.045003
chr6	64498274	64499145	genic|chr6:64498274-64499145	LGSN	64029882	NEU	0.014187
chr6	64531258	64531758	genic|chr6:64531258-64531758	MTRNR2L9	62284007	NEU	0.016540
chr6	64632992	64633492	genic|chr6:64632992-64633492	EYS	66417118	NEU	0.013501
chr6	64638509	64639464	genic|chr6:64638509-64639464	LGSN	64029882	NEU	0.016086
chr6	64638509	64639464	genic|chr6:64638509-64639464	EYS	66417118	NEU	0.028010
chr6	64653486	64654144	genic|chr6:64653486-64654144	ADGRB3	69345631	NEU	0.013181
chr6	65085922	65086770	genic|chr6:65085922-65086770	LGSN	64029882	NEU	0.020594
chr6	66412713	66413213	genic|chr6:66412713-66413213	EYS	66417118	NEU	0.104538
chr6	66900673	66901173	intergenic|chr6:66900673-66901173	EYS	66417118	NEU	0.014270
chr6	67372033	67373574	intergenic|chr6:67372033-67373574	EYS	66417118	NEU	0.020891
chr6	67855345	67856058	intergenic|chr6:67855345-67856058	EYS	66417118	NEU	0.013511
chr6	69269467	69270307	intergenic|chr6:69269467-69270307	ADGRB3	69345631	NEU	0.015167
chr6	69348117	69348617	genic|chr6:69348117-69348617	ADGRB3	69345631	NEU	0.020389
chr6	69350163	69350663	genic|chr6:69350163-69350663	ADGRB3	69345631	NEU	0.018236
chr6	69361975	69362579	genic|chr6:69361975-69362579	ADGRB3	69345631	NEU	0.014407
chr6	69488441	69489088	genic|chr6:69488441-69489088	ADGRB3	69345631	NEU	0.014283
chr6	70341202	70342371	intergenic|chr6:70341202-70342371	EYS	66417118	NEU	0.024407
chr6	70501207	70501707	genic|chr6:70501207-70501707	LMBRD1	70507049	NEU	0.027884
chr6	70623543	70624575	genic|chr6:70623543-70624575	LMBRD1	70507049	NEU	0.012721
chr6	70623543	70624575	genic|chr6:70623543-70624575	COL19A1	70576447	NEU	0.018737
chr6	70715711	70716211	genic|chr6:70715711-70716211	COL19A1	70576447	NEU	0.013491
chr6	70817441	70818564	genic|chr6:70817441-70818564	ADGRB3	69345631	NEU	0.018034
chr6	70817441	70818564	genic|chr6:70817441-70818564	COL19A1	70576447	NEU	0.012221
chr6	70991900	70993273	genic|chr6:70991900-70993273	COL19A1	70576447	NEU	0.015239
chr6	70991900	70993273	genic|chr6:70991900-70993273	COL9A1	71012786	NEU	0.043702
chr6	70991900	70993273	genic|chr6:70991900-70993273	OGFRL1	71998144	NEU	0.016813
chr6	70991900	70993273	genic|chr6:70991900-70993273	RIMS1	72922513	NEU	0.016275
chr6	71014384	71014884	intergenic|chr6:71014384-71014884	COL9A1	71012786	NEU	0.064687
chr6	71019715	71020215	intergenic|chr6:71019715-71020215	COL9A1	71012786	NEU	0.046994
chr6	71184179	71185134	genic|chr6:71184179-71185134	COL19A1	70576447	NEU	0.012894
chr6	71184179	71185134	genic|chr6:71184179-71185134	COL9A1	71012786	NEU	0.018068
chr6	71302408	71302908	intergenic|chr6:71302408-71302908	COL9A1	71012786	NEU	0.012549
chr6	71302408	71302908	intergenic|chr6:71302408-71302908	SDHAF4	71276624	NEU	0.014029
chr6	71302408	71302908	intergenic|chr6:71302408-71302908	SMAP1	71377473	NEU	0.014012
chr6	71593675	71594793	genic|chr6:71593675-71594793	COL9A1	71012786	NEU	0.014482
chr6	71593675	71594793	genic|chr6:71593675-71594793	SMAP1	71377473	NEU	0.015246
chr6	72006379	72006879	genic|chr6:72006379-72006879	OGFRL1	71998144	NEU	0.015992
chr6	72008027	72008621	genic|chr6:72008027-72008621	OGFRL1	71998144	NEU	0.014336
chr6	72595975	72597474	intergenic|chr6:72595975-72597474	SMAP1	71377473	NEU	0.017317
chr6	72595975	72597474	intergenic|chr6:72595975-72597474	RIMS1	72922513	NEU	0.025021
chr6	72595975	72597474	intergenic|chr6:72595975-72597474	MYO6	76458908	NEU	0.012571
chr6	72891845	72892983	intergenic|chr6:72891845-72892983	RIMS1	72922513	NEU	0.051318
chr6	72891845	72892983	intergenic|chr6:72891845-72892983	DPPA5	74063999	NEU	0.016504
chr6	72927655	72928272	genic|chr6:72927655-72928272	RIMS1	72922513	NEU	0.036193
chr6	72998238	72998738	genic|chr6:72998238-72998738	RIMS1	72922513	NEU	0.012171
chr6	73121642	73122339	intergenic|chr6:73121642-73122339	DPPA5	74063999	NEU	0.019120
chr6	73794926	73795658	genic|chr6:73794926-73795658	RIMS1	72922513	NEU	0.050247
chr6	73794926	73795658	genic|chr6:73794926-73795658	DPPA5	74063999	NEU	0.016449
chr6	73839348	73840271	genic|chr6:73839348-73840271	DPPA5	74063999	NEU	0.013806
chr6	73995355	73995855	intergenic|chr6:73995355-73995855	KHDC1	73972919	NEU	0.014302
chr6	74018726	74020272	intergenic|chr6:74018726-74020272	SMAP1	71377473	NEU	0.016244
chr6	74018726	74020272	intergenic|chr6:74018726-74020272	RIMS1	72922513	NEU	0.012039
chr6	74018726	74020272	intergenic|chr6:74018726-74020272	KHDC1	73972919	NEU	0.031471
chr6	74018726	74020272	intergenic|chr6:74018726-74020272	KHDC3L	74072399	NEU	0.024259
chr6	74018726	74020272	intergenic|chr6:74018726-74020272	LOC101928489	74405854	NEU	0.012601
chr6	74033024	74033524	intergenic|chr6:74033024-74033524	KHDC1	73972919	NEU	0.013023
chr6	74098146	74099348	intergenic|chr6:74098146-74099348	KHDC1	73972919	NEU	0.012115
chr6	74098146	74099348	intergenic|chr6:74098146-74099348	DPPA5	74063999	NEU	0.025734
chr6	74098146	74099348	intergenic|chr6:74098146-74099348	MTO1	74171453	NEU	0.016518
chr6	74169671	74170256	intergenic|chr6:74169671-74170256	MTO1	74171453	NEU	0.020169
chr6	74223601	74224101	intergenic|chr6:74223601-74224101	EEF1A1	74230755	NEU	0.021214
chr6	74225086	74226263	genic|chr6:74225086-74226263	RIMS1	72922513	NEU	0.015763
chr6	74225086	74226263	genic|chr6:74225086-74226263	MTO1	74171453	NEU	0.015564
chr6	74225086	74226263	genic|chr6:74225086-74226263	EEF1A1	74230755	NEU	0.069029
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	ADGRB3	69345631	NEU	0.035773
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	RIMS1	72922513	NEU	0.019948
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	KHDC1	73972919	NEU	0.020106
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	DPPA5	74063999	NEU	0.053856
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	KHDC3L	74072399	NEU	0.024183
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	MTO1	74171453	NEU	0.055800
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	EEF1A1	74230755	NEU	0.042457
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	LOC101928489	74405854	NEU	0.025298
chr6	74289470	74291011	intergenic|chr6:74289470-74291011	MYO6	76458908	NEU	0.012014
chr6	74404634	74405134	genic|chr6:74404634-74405134	LOC101928489	74405854	NEU	0.033733
chr6	74442741	74443241	genic|chr6:74442741-74443241	LOC101928489	74405854	NEU	0.015571
chr6	74448670	74449280	genic|chr6:74448670-74449280	LOC101928489	74405854	NEU	0.013942
chr6	75911467	75912368	genic|chr6:75911467-75912368	COL12A1	75915623	NEU	0.113235
chr6	75913775	75914395	genic|chr6:75913775-75914395	COL12A1	75915623	NEU	0.076361
chr6	75916339	75917846	intergenic|chr6:75916339-75917846	DPPA5	74063999	NEU	0.014336
chr6	75916339	75917846	intergenic|chr6:75916339-75917846	KHDC3L	74072399	NEU	0.012913
chr6	75916339	75917846	intergenic|chr6:75916339-75917846	COL12A1	75915623	NEU	0.181513
chr6	75916339	75917846	intergenic|chr6:75916339-75917846	COX7A2	75953644	NEU	0.016192
chr6	75918203	75919082	intergenic|chr6:75918203-75919082	DPPA5	74063999	NEU	0.012278
chr6	75918203	75919082	intergenic|chr6:75918203-75919082	COL12A1	75915623	NEU	0.155508
chr6	75918203	75919082	intergenic|chr6:75918203-75919082	COX7A2	75953644	NEU	0.013872
chr6	75920801	75921301	intergenic|chr6:75920801-75921301	COL12A1	75915623	NEU	0.038563
chr6	75940147	75940999	intergenic|chr6:75940147-75940999	COX7A2	75953644	NEU	0.027835
chr6	76000198	76001144	genic|chr6:76000198-76001144	TMEM30A	75994632	NEU	0.081012
chr6	76000198	76001144	genic|chr6:76000198-76001144	LOC100506804	75994729	NEU	0.081012
chr6	76000198	76001144	genic|chr6:76000198-76001144	FILIP1	76203630	NEU	0.013792
chr6	76006865	76007365	intergenic|chr6:76006865-76007365	TMEM30A	75994632	NEU	0.031058
chr6	76006865	76007365	intergenic|chr6:76006865-76007365	LOC100506804	75994729	NEU	0.031058
chr6	76007587	76008087	intergenic|chr6:76007587-76008087	TMEM30A	75994632	NEU	0.025829
chr6	76007587	76008087	intergenic|chr6:76007587-76008087	LOC100506804	75994729	NEU	0.025829
chr6	76043841	76044740	genic|chr6:76043841-76044740	DPPA5	74063999	NEU	0.025135
chr6	76043841	76044740	genic|chr6:76043841-76044740	MTO1	74171453	NEU	0.026748
chr6	76043841	76044740	genic|chr6:76043841-76044740	FILIP1	76203630	NEU	0.038182
chr6	76043841	76044740	genic|chr6:76043841-76044740	MYO6	76458908	NEU	0.014972
chr6	76043841	76044740	genic|chr6:76043841-76044740	IMPG1	76782395	NEU	0.016220
chr6	76058666	76060124	genic|chr6:76058666-76060124	RIMS1	72922513	NEU	0.033764
chr6	76058666	76060124	genic|chr6:76058666-76060124	LOC101928489	74405854	NEU	0.031712
chr6	76058666	76060124	genic|chr6:76058666-76060124	COX7A2	75953644	NEU	0.024682
chr6	76058666	76060124	genic|chr6:76058666-76060124	FILIP1	76203630	NEU	0.033207
chr6	76058666	76060124	genic|chr6:76058666-76060124	SENP6	76311224	NEU	0.026902
chr6	76058666	76060124	genic|chr6:76058666-76060124	MYO6	76458908	NEU	0.019478
chr6	76058666	76060124	genic|chr6:76058666-76060124	IMPG1	76782395	NEU	0.021102
chr6	76084386	76085404	genic|chr6:76084386-76085404	MYO6	76458908	NEU	0.013156
chr6	76197421	76198049	genic|chr6:76197421-76198049	FILIP1	76203630	NEU	0.015117
chr6	76319569	76320069	genic|chr6:76319569-76320069	SENP6	76311224	NEU	0.031229
chr6	76644397	76645571	genic|chr6:76644397-76645571	MYO6	76458908	NEU	0.035826
chr6	76644397	76645571	genic|chr6:76644397-76645571	IMPG1	76782395	NEU	0.038876
chr6	76724186	76725254	genic|chr6:76724186-76725254	MYO6	76458908	NEU	0.013598
chr6	76724186	76725254	genic|chr6:76724186-76725254	IMPG1	76782395	NEU	0.014751
chr6	76786776	76787780	intergenic|chr6:76786776-76787780	IMPG1	76782395	NEU	0.131420
chr6	76835566	76836421	intergenic|chr6:76835566-76836421	IMPG1	76782395	NEU	0.012200
chr6	78355736	78356236	intergenic|chr6:78355736-78356236	MEI4	78359990	NEU	0.040085
chr6	78367010	78367510	genic|chr6:78367010-78367510	MEI4	78359990	NEU	0.105532
chr6	79742280	79743803	genic|chr6:79742280-79743803	LCA5	80247147	NEU	0.012649
chr6	79786311	79787368	genic|chr6:79786311-79787368	MYO6	76458908	NEU	0.017434
chr6	79786311	79787368	genic|chr6:79786311-79787368	IRAK1BP1	79577260	NEU	0.012304
chr6	79786311	79787368	genic|chr6:79786311-79787368	PHIP	79788015	NEU	0.152533
chr6	79786311	79787368	genic|chr6:79786311-79787368	HMGN3-AS1	79943390	NEU	0.017494
chr6	79786311	79787368	genic|chr6:79786311-79787368	HMGN3	79944455	NEU	0.017493
chr6	79786311	79787368	genic|chr6:79786311-79787368	LCA5	80247147	NEU	0.018901
chr6	79786311	79787368	genic|chr6:79786311-79787368	ELOVL4	80657315	NEU	0.019411
chr6	79786311	79787368	genic|chr6:79786311-79787368	TTK	80714321	NEU	0.016542
chr6	79786311	79787368	genic|chr6:79786311-79787368	ME1	84140938	NEU	0.015248
chr6	79924803	79925562	genic|chr6:79924803-79925562	HMGN3-AS1	79943390	NEU	0.033731
chr6	79924803	79925562	genic|chr6:79924803-79925562	HMGN3	79944455	NEU	0.033731
chr6	79924803	79925562	genic|chr6:79924803-79925562	LCA5	80247147	NEU	0.015466
chr6	79927207	79928141	genic|chr6:79927207-79928141	HMGN3-AS1	79943390	NEU	0.019568
chr6	79927207	79928141	genic|chr6:79927207-79928141	HMGN3	79944455	NEU	0.019568
chr6	80234763	80235804	genic|chr6:80234763-80235804	LCA5	80247147	NEU	0.036081
chr6	80254689	80255189	intergenic|chr6:80254689-80255189	LCA5	80247147	NEU	0.026786
chr6	80254689	80255189	intergenic|chr6:80254689-80255189	SH3BGRL2	80340821	NEU	0.013163
