chr1	x1	x2	chr2	y1	y2	name	score	strand1	strand2	color	score	uVarScore	lVarScore	upSign	loSign
2	166250000	166740000	2	166250000	166740000	.	.	.	.	255,255,0	1.1802066816443237	0.08254210665417852	0.1037665702174583	0.685915750915751	0.708076923076923
2	60920000	61250000	2	60920000	61250000	.	.	.	.	255,255,0	1.5518867026801826	0.10159208411816403	0.08450895032245737	0.8166089965397924	0.8373702422145328
2	37620000	38100000	2	37620000	38100000	.	.	.	.	255,255,0	1.3896814243565068	0.10425756647377513	0.08183096651072524	0.835	0.7483333333333333
2	71420000	71750000	2	71420000	71750000	.	.	.	.	255,255,0	1.2815777254604552	0.09744160072685201	0.08829322142706565	0.5521079949007466	0.8706838462939355
2	237250000	237970000	2	237250000	237970000	.	.	.	.	255,255,0	1.6249860890804138	0.11275013604557368	0.07288288823193323	0.6929429429429429	0.9512012012012012
2	85190000	85540000	2	85190000	85540000	.	.	.	.	255,255,0	1.3773965414651173	0.09465887080735394	0.09031304018303593	0.7129629629629629	0.7932098765432098
2	198350000	198640000	2	198350000	198640000	.	.	.	.	255,255,0	1.3014167111164578	0.1054210977736417	0.07947753842431723	0.7022222222222222	0.7911111111111111
2	45210000	45730000	2	45210000	45730000	.	.	.	.	255,255,0	1.4809666655248908	0.08694587030353454	0.0975574201222604	0.782051282051282	0.8418803418803419
2	207000000	207410000	2	207000000	207410000	.	.	.	.	255,255,0	1.1036667805232363	0.09276668309174996	0.09148692620708335	0.8027210884353742	0.5668934240362812
2	30390000	30920000	2	30390000	30920000	.	.	.	.	255,255,0	1.8026019082402291	0.09307307486611721	0.09108673943146633	0.9135802469135802	0.8751714677640604
2	231950000	232320000	2	231950000	232320000	.	.	.	.	255,255,0	1.3720405150675075	0.09614673793904019	0.08788515340193498	0.6703601108033241	0.8254847645429363
2	130950000	131090000	2	130950000	131090000	.	.	.	.	255,255,0	0.8589357158511559	0.09882623930692774	0.08438438177547393	0.5178571428571429	0.5892857142857143
2	84770000	85110000	2	84770000	85110000	.	.	.	.	255,255,0	1.4160263771200698	0.10874612060891081	0.07327563786545208	0.7133095662507427	0.8006960359901536
2	171790000	172300000	2	171790000	172300000	.	.	.	.	255,255,0	1.7686853206552815	0.08883200098900962	0.09304472703397218	0.9097633136094675	0.8357988165680473
2	234880000	235440000	2	234880000	235440000	.	.	.	.	255,255,0	1.4525272894097014	0.10397136240494645	0.07787887310574165	0.7549261083743842	0.853448275862069
2	39130000	39500000	2	39130000	39500000	.	.	.	.	255,255,0	0.9583696222590845	0.10226261103197959	0.0794826660978899	0.5817174515235457	0.6149584487534626
2	100150000	100870000	2	100150000	100870000	.	.	.	.	255,255,0	1.8267005807466337	0.0911322400994819	0.09061226999472305	0.8971471471471472	0.9309309309309309
2	136660000	137140000	2	136660000	137140000	.	.	.	.	255,255,0	1.5423699409319502	0.09380380458843138	0.08708171625631903	0.8716666666666667	0.8616666666666667
2	3750000	3980000	2	3750000	3980000	.	.	.	.	255,255,0	0.928557753755729	0.11980180763735276	0.06038476632188713	0.7291666666666666	0.5069444444444444
2	238720000	239190000	2	238720000	239190000	.	.	.	.	255,255,0	1.390344831422745	0.08564520434473592	0.09407105683054731	0.6927083333333334	0.8628472222222222
2	232780000	233180000	2	232780000	233180000	.	.	.	.	255,255,0	1.5792754089214878	0.0923507903225324	0.08705204773435946	0.888095238095238	0.8071428571428572
2	149870000	150420000	2	149870000	150420000	.	.	.	.	255,255,0	1.8261652090667782	0.1057519600765543	0.07342870176916111	0.9170918367346939	0.9477040816326531
2	231670000	231910000	2	231670000	231910000	.	.	.	.	255,255,0	1.5294345689786901	0.0930647888970047	0.08547261959749389	0.7884615384615384	0.8012820512820513
2	135230000	135670000	2	135230000	135670000	.	.	.	.	255,255,0	1.4173724765899578	0.07380541319753357	0.10391080483084153	0.84302871712292	0.771772678475577
2	15770000	16070000	2	15770000	16070000	.	.	.	.	255,255,0	1.5525340747976912	0.08302276194345382	0.09454481741927576	0.9125	0.7875
2	241090000	241380000	2	241090000	241380000	.	.	.	.	255,255,0	1.5527513580274421	0.0986596117926137	0.07884834569022703	0.7822222222222223	0.8444444444444444
2	153030000	153510000	2	153030000	153510000	.	.	.	.	255,255,0	1.7493281068953408	0.09115638839935122	0.08596986568459225	0.865	0.945
2	1860000	2310000	2	1860000	2310000	.	.	.	.	255,255,0	1.3330291586395646	0.09837922881356059	0.07836750559548573	0.8771266540642723	0.6805293005671077
2	121080000	121430000	2	121080000	121430000	.	.	.	.	255,255,0	1.3775148977386884	0.10009487792168692	0.07656674572868213	0.7808641975308642	0.8734567901234568
2	42070000	42310000	2	42070000	42310000	.	.	.	.	255,255,0	1.63251598597246	0.0983979393379733	0.07803069364729612	0.8653846153846154	0.8141025641025641
2	183600000	183860000	2	183600000	183860000	.	.	.	.	255,255,0	1.623481581384074	0.09479582348457816	0.0811290167125441	0.8186813186813187	0.8186813186813187
2	20590000	20840000	2	20590000	20840000	.	.	.	.	255,255,0	1.3773395323662063	0.09355318309105307	0.08093806416280414	0.6390532544378699	0.8757396449704142
2	121530000	121820000	2	121530000	121820000	.	.	.	.	255,255,0	1.258839434665342	0.09467043009925226	0.07959580332505968	0.7252676964848017	0.7706736793907847
2	103070000	103340000	2	103070000	103340000	.	.	.	.	255,255,0	0.8079267024652856	0.079933965640135	0.09415400074047098	0.5153061224489796	0.5969387755102041
2	68690000	69150000	2	68690000	69150000	.	.	.	.	255,255,0	1.3556296397931564	0.08635527464309711	0.08764691222844684	0.8170289855072463	0.7264492753623188
2	39590000	39990000	2	39590000	39990000	.	.	.	.	255,255,0	1.1267289810536565	0.07521656124588913	0.09834524002339154	0.6309523809523809	0.7452380952380953
2	177530000	178000000	2	177530000	178000000	.	.	.	.	255,255,0	1.1548877493602658	0.0890308789983498	0.08420577249933295	0.5572916666666666	0.7829861111111112
2	200830000	201340000	2	200830000	201340000	.	.	.	.	255,255,0	1.555579105444666	0.07300558197398077	0.09957571854733759	0.9363905325443787	0.7026627218934911
2	16780000	16940000	2	16780000	16940000	.	.	.	.	255,255,0	1.0217157054198496	0.07234614580910781	0.10014459961469141	0.5138888888888888	0.7083333333333334
2	7020000	7220000	2	7020000	7220000	.	.	.	.	255,255,0	1.246603753495654	0.08945999586809883	0.08282969533248322	0.7545454545454545	0.7727272727272727
2	225980000	226520000	2	225980000	226520000	.	.	.	.	255,255,0	1.4332464091520376	0.08929909698947687	0.08266578657522067	0.6653439153439153	0.9113756613756614
2	182590000	182970000	2	182590000	182970000	.	.	.	.	255,255,0	0.9818418330699901	0.07610746994891793	0.09497201302151885	0.6026315789473684	0.5921052631578947
2	73120000	73420000	2	73120000	73420000	.	.	.	.	255,255,0	1.581547205236928	0.08266566209244797	0.08768625856949067	0.8458333333333333	0.8458333333333333
2	118570000	118760000	2	118570000	118760000	.	.	.	.	255,255,0	1.1607086410430747	0.09686781180962742	0.07226787009635091	0.75	0.71
2	232340000	232640000	2	232340000	232640000	.	.	.	.	255,255,0	1.2443374639806155	0.07831517292822014	0.0903355815522596	0.6458333333333334	0.7708333333333334
2	169190000	169610000	2	169190000	169610000	.	.	.	.	255,255,0	1.1358498351337245	0.09939842236054644	0.06915639180860557	0.7363945578231292	0.6392857142857142
2	85560000	85820000	2	85560000	85820000	.	.	.	.	255,255,0	1.4531717080093238	0.0834209114943329	0.08492559469588348	0.7857142857142857	0.7967032967032966
2	1580000	1820000	2	1580000	1820000	.	.	.	.	255,255,0	1.3683207619024076	0.08737387856285911	0.08045350488469985	0.8012820512820513	0.8141025641025641
2	47170000	47550000	2	47170000	47550000	.	.	.	.	255,255,0	1.6304221530745155	0.08331431271134437	0.0834570859342913	0.85	0.85
2	105710000	105910000	2	105710000	105910000	.	.	.	.	255,255,0	1.2436949951610403	0.07587938477508402	0.09053547431717421	0.7	0.7545454545454545
2	198670000	199160000	2	198670000	199160000	.	.	.	.	255,255,0	1.7444491932320907	0.08557495023673654	0.08019437328869955	0.8306769230769231	0.9231076923076923
2	27630000	27900000	2	27630000	27900000	.	.	.	.	255,255,0	1.2245126146128833	0.08326345359810104	0.08172857669013853	0.6071428571428571	0.8316326530612245
2	148720000	149250000	2	148720000	149250000	.	.	.	.	255,255,0	1.533525180504705	0.0819406755297204	0.08282974948130538	0.9245541838134431	0.7654320987654321
2	73620000	73930000	2	73620000	73930000	.	.	.	.	255,255,0	1.1085346318545215	0.06791937515647278	0.09662363728448317	0.66015625	0.69140625
2	120500000	120940000	2	120500000	120940000	.	.	.	.	255,255,0	1.152348876380516	0.07165581955892532	0.0927377944814903	0.6689723320158103	0.808300395256917
2	63330000	63750000	2	63330000	63750000	.	.	.	.	255,255,0	1.0760047493122382	0.07653781634316177	0.08758684008067713	0.5865800865800865	0.7683982683982684
2	10950000	11260000	2	10950000	11260000	.	.	.	.	255,255,0	1.4747008235866357	0.08818689837753593	0.07518272710485188	0.85546875	0.83203125
2	43050000	43450000	2	43050000	43450000	.	.	.	.	255,255,0	1.195782360821479	0.0902179131559899	0.07252414016580772	0.8357142857142857	0.5547619047619048
2	176990000	177500000	2	176990000	177500000	.	.	.	.	255,255,0	1.6987861297379712	0.07307639144519729	0.0882878872679792	0.9507177295638835	0.7299747972824896
2	178980000	179310000	2	178980000	179310000	.	.	.	.	255,255,0	1.6411413685633267	0.08051079301941094	0.08049727003577475	0.8235294117647058	0.8927335640138409
2	210200000	210600000	2	210200000	210600000	.	.	.	.	255,255,0	1.1705004633278002	0.08972691669311761	0.07072301746211718	0.8785714285714286	0.5071428571428571
2	26560000	26980000	2	26560000	26980000	.	.	.	.	255,255,0	1.0470475823968395	0.07590514641030138	0.08397284508489114	0.5476190476190477	0.79004329004329
2	241790000	242040000	2	241790000	242040000	.	.	.	.	255,255,0	1.156777616700778	0.09411799586479935	0.06501511204450297	0.7810650887573964	0.5680473372781065
2	54940000	55450000	2	54940000	55450000	.	.	.	.	255,255,0	1.4303172917158453	0.0749161847846122	0.08383366175873766	0.764792899408284	0.8535502958579881
2	165830000	166190000	2	165830000	166190000	.	.	.	.	255,255,0	1.043910266654461	0.08416118117623535	0.074437729354107	0.7748538011695907	0.5
2	62140000	62640000	2	62140000	62640000	.	.	.	.	255,255,0	1.6313115975624348	0.0817187747353329	0.07679759305261838	0.9092307692307692	0.8415384615384616
2	102580000	102880000	2	102580000	102880000	.	.	.	.	255,255,0	0.7872070279419867	0.08928308915601868	0.06918669257307858	0.6086309523809523	0.5104166666666667
2	224850000	225160000	2	224850000	225160000	.	.	.	.	255,255,0	1.5840839590240314	0.08586830827286968	0.07243613566138751	0.88671875	0.82421875
2	206560000	206810000	2	206560000	206810000	.	.	.	.	255,255,0	1.3839867584822725	0.08092251706079465	0.07713533796653901	0.7810650887573964	0.8047337278106509
2	234180000	234380000	2	234180000	234380000	.	.	.	.	255,255,0	0.9227249202107581	0.10235960787418869	0.05549222950656075	0.6818181818181818	0.5363636363636364
2	223520000	223790000	2	223520000	223790000	.	.	.	.	255,255,0	1.5259758446994394	0.07235871157046314	0.08507612329879793	0.8418367346938775	0.8112244897959183
2	171240000	171660000	2	171240000	171660000	.	.	.	.	255,255,0	1.6536283797247004	0.06908661551058376	0.08773297622726689	0.7987012987012987	0.9155844155844156
2	236490000	236660000	2	236490000	236660000	.	.	.	.	255,255,0	1.1996658987778055	0.05620164769943188	0.10054893012171945	0.5925925925925926	0.7407407407407407
2	85340000	85520000	2	85340000	85520000	.	.	.	.	255,255,0	1.1034708122496524	0.06179549200231384	0.09487503513994303	0.5	0.7222222222222222
2	45850000	46170000	2	45850000	46170000	.	.	.	.	255,255,0	1.7585967713685449	0.08369053878743771	0.07224466508974309	0.8933823529411765	0.9080882352941176
2	160180000	160610000	2	160180000	160610000	.	.	.	.	255,255,0	1.0501149711743705	0.07365620909830417	0.08124450370532059	0.6136363636363636	0.7169421487603306
2	10270000	10560000	2	10270000	10560000	.	.	.	.	255,255,0	1.4214933036329547	0.08349427618082038	0.07138418637190658	0.7940277777777778	0.8493055555555555
2	23600000	23960000	2	23600000	23960000	.	.	.	.	255,255,0	1.2301831559134495	0.07300854309674296	0.08171098906841154	0.8625730994152047	0.6111111111111112
2	101620000	101860000	2	101620000	101860000	.	.	.	.	255,255,0	1.4293225294625347	0.07796150800544976	0.07610445417346676	0.8397435897435898	0.8141025641025641
2	25180000	25420000	2	25180000	25420000	.	.	.	.	255,255,0	1.2739920628453405	0.06775454263577302	0.08555073083276546	0.8012820512820513	0.7243589743589743
2	101220000	101590000	2	101220000	101590000	.	.	.	.	255,255,0	1.4710907807812013	0.07811912071818553	0.07431412776158669	0.8753462603878116	0.8421052631578947
2	242640000	242820000	2	242640000	242820000	.	.	.	.	255,255,0	1.2544586956904764	0.07423842973908265	0.07764159926394916	0.7222222222222222	0.6777777777777778
2	170340000	170690000	2	170340000	170690000	.	.	.	.	255,255,0	1.2266065336410579	0.07538679952478078	0.07598976245306081	0.8163054695562435	0.607843137254902
2	180280000	180610000	2	180280000	180610000	.	.	.	.	255,255,0	1.0866326246331286	0.07229073991980217	0.07807998838476841	0.5121107266435986	0.7681660899653979
2	175250000	175550000	2	175250000	175550000	.	.	.	.	255,255,0	1.1657965487471995	0.08484902745815817	0.0654329345184524	0.7541666666666667	0.6375
2	122140000	122500000	2	122140000	122500000	.	.	.	.	255,255,0	1.4517228691701318	0.07338338286386237	0.07644626945647628	0.7596653671215075	0.9130116959064327
2	65470000	65790000	2	65470000	65790000	.	.	.	.	255,255,0	1.6588538398993373	0.06863905695845857	0.08096124138313282	0.8345588235294118	0.8933823529411765
2	46230000	46650000	2	46230000	46650000	.	.	.	.	255,255,0	1.370643084878787	0.06781817074639854	0.08158653031485041	0.829004329004329	0.7640692640692641
2	134650000	134850000	2	134650000	134850000	.	.	.	.	255,255,0	1.022662759199189	0.09714496967916489	0.05204307347752999	0.7	0.6090909090909091
2	69220000	69540000	2	69220000	69540000	.	.	.	.	255,255,0	1.4643047931858333	0.0717748785852248	0.07710145848975991	0.8125	0.8198529411764706
2	12860000	13150000	2	12860000	13150000	.	.	.	.	255,255,0	1.4975078329578708	0.06514661490743406	0.08368084907935858	0.8088888888888889	0.88
2	172560000	172970000	2	172560000	172970000	.	.	.	.	255,255,0	1.3997111457085123	0.07632669339496195	0.07181983417379317	0.7301587301587301	0.8344671201814059
2	240040000	240320000	2	240040000	240320000	.	.	.	.	255,255,0	1.3771780426410514	0.08662855893562016	0.06141829606205307	0.7666666666666667	0.7857142857142857
2	33950000	34210000	2	33950000	34210000	.	.	.	.	255,255,0	0.9437712222247698	0.08852134824214025	0.0593624822642175	0.6978021978021978	0.5
2	50750000	51250000	2	50750000	51250000	.	.	.	.	255,255,0	1.745437363188918	0.07287832485209816	0.07463284436240193	0.9492307692307692	0.8015384615384615
2	143830000	144030000	2	143830000	144030000	.	.	.	.	255,255,0	0.8290678047412128	0.10161656483679772	0.04555417656118255	0.6272727272727273	0.5
2	48340000	48650000	2	48340000	48650000	.	.	.	.	255,255,0	1.2299747852077485	0.06092554213489636	0.08564184012954104	0.73828125	0.72265625
2	79240000	79440000	2	79240000	79440000	.	.	.	.	255,255,0	1.1444729343022966	0.09198032415583232	0.05413972366358092	0.7909090909090909	0.5
2	47660000	47990000	2	47660000	47990000	.	.	.	.	255,255,0	1.6071485482955437	0.08680971185038439	0.05929310418233477	0.8442906574394463	0.8927335640138409
2	202720000	203050000	2	202720000	203050000	.	.	.	.	255,255,0	1.268743887672162	0.0746842143792333	0.07134111558160965	0.7941092486377267	0.6862090515218434
2	192070000	192370000	2	192070000	192370000	.	.	.	.	255,255,0	1.544870286484509	0.0769610235681601	0.06905331116410354	0.7708333333333334	0.9041666666666667
2	44250000	44590000	2	44250000	44590000	.	.	.	.	255,255,0	1.2562744498440206	0.07066963872975668	0.07505753858590249	0.8071895424836601	0.696078431372549
2	222450000	222830000	2	222450000	222830000	.	.	.	.	255,255,0	1.6362526926296428	0.06280405048779808	0.0828255291738485	0.8605263157894737	0.8763157894736842
2	62680000	63000000	2	62680000	63000000	.	.	.	.	255,255,0	1.3323541416969422	0.07590307912771002	0.06963167278228881	0.8419117647058824	0.6801470588235294
2	236040000	236410000	2	236040000	236410000	.	.	.	.	255,255,0	1.2934989904957965	0.06303030117167929	0.08224528987412122	0.8919667590027701	0.5872576177285319
2	236680000	237080000	2	236680000	237080000	.	.	.	.	255,255,0	1.7356227452931063	0.07255713052015833	0.07256668628750615	0.9261904761904762	0.8404761904761905
2	192720000	193020000	2	192720000	193020000	.	.	.	.	255,255,0	1.3630312603089743	0.05427794061846311	0.0908030576863724	0.7208333333333333	0.8541666666666666
2	238010000	238370000	2	238010000	238370000	.	.	.	.	255,255,0	1.6753747616520274	0.06885937391145552	0.07613849443084127	0.9327485380116959	0.7573099415204678
2	86070000	86290000	2	86070000	86290000	.	.	.	.	255,255,0	1.2181249326439563	0.049980236946673064	0.094925819102958	0.6893939393939394	0.7348484848484849
2	173010000	173330000	2	173010000	173330000	.	.	.	.	255,255,0	1.642034492603143	0.07713314423804055	0.06725292500317304	0.8786764705882353	0.8566176470588235
2	211540000	211870000	2	211540000	211870000	.	.	.	.	255,255,0	0.8252906399033927	0.08023163404462637	0.06377402693083506	0.5813148788927336	0.5190311418685121
2	234430000	234750000	2	234430000	234750000	.	.	.	.	255,255,0	0.9747348381134022	0.06850047898360345	0.07537982901433407	0.5698529411764706	0.6727941176470589
2	159310000	159590000	2	159310000	159590000	.	.	.	.	255,255,0	1.2072444401903368	0.05420170156322708	0.08943140944594019	0.7095238095238096	0.7952380952380952
2	118780000	118970000	2	118780000	118970000	.	.	.	.	255,255,0	0.9480741162017865	0.08433432061202302	0.05906942512426218	0.69	0.55
2	38780000	38960000	2	38780000	38960000	.	.	.	.	255,255,0	1.1127438737455422	0.05999231437903871	0.08300810514674352	0.6333333333333333	0.7222222222222222
2	6690000	6900000	2	6690000	6900000	.	.	.	.	255,255,0	1.027624574916762	0.05660916846326716	0.08596352461256529	0.5950413223140496	0.743801652892562
2	208960000	209160000	2	208960000	209160000	.	.	.	.	255,255,0	1.212107802699423	0.055906784079572044	0.08664855383127018	0.7363636363636363	0.7181818181818181
2	75650000	75850000	2	75650000	75850000	.	.	.	.	255,255,0	1.137091641781287	0.03790247947713702	0.10446052718790738	0.5363636363636364	0.7545454545454545
2	68330000	68670000	2	68330000	68670000	.	.	.	.	255,255,0	1.6199902046989152	0.07565697642390748	0.0660784409564576	0.8790849673202614	0.8333333333333334
2	232080000	232310000	2	232080000	232310000	.	.	.	.	255,255,0	1.4177868023556086	0.06560015970492093	0.07609652239508113	0.6875	0.8541666666666666
2	30140000	30300000	2	30140000	30300000	.	.	.	.	255,255,0	0.9749779268352325	0.038534105904824784	0.10294873143725852	0.5416666666666666	0.6527777777777778
2	8970000	9260000	2	8970000	9260000	.	.	.	.	255,255,0	1.2709321893948853	0.08979525266124472	0.05146382333231145	0.8177777777777778	0.7644444444444445
2	105970000	106150000	2	105970000	106150000	.	.	.	.	255,255,0	1.2126583939307802	0.08537173115284727	0.05567339551015915	0.7444444444444445	0.7222222222222222
2	162460000	162770000	2	162460000	162770000	.	.	.	.	255,255,0	1.0350462472896802	0.07576769513732245	0.06517021472367646	0.72265625	0.59765625
2	63850000	64120000	2	63850000	64120000	.	.	.	.	255,255,0	1.2464789947888621	0.07425521028538021	0.06663404743882921	0.75	0.7295918367346939
2	200850000	201160000	2	200850000	201160000	.	.	.	.	255,255,0	1.3069500600617399	0.08770300583719542	0.05285572722478	0.90234375	0.58203125
2	230280000	230520000	2	230280000	230520000	.	.	.	.	255,255,0	0.8043188566311033	0.049926862827655835	0.09060735731435188	0.5127289377289377	0.5460622710622711
2	173870000	174240000	2	173870000	174240000	.	.	.	.	255,255,0	0.9390884101374379	0.07239216990950842	0.06782698560751238	0.5817174515235457	0.5872576177285319
2	79740000	80090000	2	79740000	80090000	.	.	.	.	255,255,0	1.3527431914685961	0.0616855692720216	0.07789970711001015	0.5339506172839507	0.9104938271604939
2	133430000	133910000	2	133430000	133910000	.	.	.	.	255,255,0	1.0418037901099442	0.06789298480769426	0.07110828826440083	0.695	0.6683333333333333
2	218640000	218900000	2	218640000	218900000	.	.	.	.	255,255,0	1.5523300831171394	0.07697126512787789	0.06183734092730933	0.8736263736263736	0.8296703296703297
2	201750000	202050000	2	201750000	202050000	.	.	.	.	255,255,0	1.3252986865734928	0.07825425091585778	0.05999332318770509	0.7958333333333333	0.7708333333333334
2	74050000	74390000	2	74050000	74390000	.	.	.	.	255,255,0	1.5148116632828303	0.08332176434704838	0.05477798706386236	0.8529411764705882	0.8333333333333334
2	85850000	86050000	2	85850000	86050000	.	.	.	.	255,255,0	1.0015163467097359	0.07226362848971968	0.0658236236745793	0.6636363636363637	0.5727272727272728
2	38160000	38500000	2	38160000	38500000	.	.	.	.	255,255,0	1.4471025193597287	0.06991742081248976	0.06791865156195717	0.8333333333333334	0.8594771241830066
2	211090000	211290000	2	211090000	211290000	.	.	.	.	255,255,0	1.1172068685534209	0.08288883501915853	0.054759659259232235	0.7181818181818181	0.6636363636363637
2	70530000	70860000	2	70530000	70860000	.	.	.	.	255,255,0	1.523326550100912	0.08190628583152454	0.05570905224376893	0.9134948096885813	0.7058823529411765
2	10590000	10810000	2	10590000	10810000	.	.	.	.	255,255,0	1.3374259701680247	0.06011911639344247	0.07627076920951101	0.8257575757575758	0.7651515151515151
2	121850000	122100000	2	121850000	122100000	.	.	.	.	255,255,0	1.1955723295411465	0.0713821081073086	0.06457145164711604	0.8284023668639053	0.6627218934911243
2	43460000	43720000	2	43460000	43720000	.	.	.	.	255,255,0	1.2399794060361038	0.04906729627975377	0.0868538196311179	0.7527472527472527	0.7417582417582418
2	61410000	61730000	2	61410000	61730000	.	.	.	.	255,255,0	1.3312570995988926	0.08540376225482105	0.05047880385528533	0.8051470588235294	0.7830882352941176
2	86420000	86670000	2	86420000	86670000	.	.	.	.	255,255,0	1.5442347754230266	0.07831523556497694	0.05734732571718787	0.8284023668639053	0.8402366863905325
2	235460000	236010000	2	235460000	236010000	.	.	.	.	255,255,0	1.743881369010891	0.059811174299012615	0.07541624343021822	0.9375	0.8737244897959183
2	159750000	159970000	2	159750000	159970000	.	.	.	.	255,255,0	1.211775467558435	0.08178703319896263	0.05051489917538494	0.8106060606060606	0.6590909090909091
2	74910000	75110000	2	74910000	75110000	.	.	.	.	255,255,0	1.2300597604156414	0.07713677617684186	0.05357804865110771	0.7181818181818181	0.7
2	205190000	205550000	2	205190000	205550000	.	.	.	.	255,255,0	0.8502850563379589	0.06535407698125854	0.06513406732209143	0.5994152046783626	0.5467836257309941
2	192400000	192660000	2	192400000	192660000	.	.	.	.	255,255,0	1.1306745667430793	0.07637281673795479	0.05352959346960193	0.7967032967032966	0.5769230769230769
2	219130000	219260000	2	219130000	219260000	.	.	.	.	255,255,0	0.9211744233317403	0.07071673401432071	0.058644842072357886	0.5714285714285714	0.5714285714285714
2	128060000	128250000	2	128060000	128250000	.	.	.	.	255,255,0	1.05275441565117	0.06079787017952477	0.06835409800010754	0.63	0.75
2	27300000	27540000	2	27300000	27540000	.	.	.	.	255,255,0	1.245169613028887	0.05047933492323625	0.07852437129288975	0.75	0.7628205128205128
2	61750000	62080000	2	61750000	62080000	.	.	.	.	255,255,0	1.3245872625020285	0.06139254830170812	0.06727660935120486	0.657439446366782	0.8788927335640139
2	134870000	135180000	2	134870000	135180000	.	.	.	.	255,255,0	1.5035207294403197	0.06349279624780213	0.06497053358072985	0.81640625	0.90234375
2	42710000	42950000	2	42710000	42950000	.	.	.	.	255,255,0	0.8925768175072255	0.04736169262609448	0.0808542043551579	0.5064102564102564	0.6474358974358975
2	24630000	25000000	2	24630000	25000000	.	.	.	.	255,255,0	1.4828432693847047	0.06130886865988866	0.06673427503572943	0.8698060941828255	0.8476454293628809
2	102310000	102450000	2	102310000	102450000	.	.	.	.	255,255,0	0.9803464156007582	0.055751448282608404	0.07228976826190518	0.625	0.5892857142857143
2	29180000	29420000	2	29180000	29420000	.	.	.	.	255,255,0	1.2004291789735544	0.06813466954426878	0.05943920737529541	0.8269230769230769	0.6217948717948718
2	197980000	198240000	2	197980000	198240000	.	.	.	.	255,255,0	1.3270717873642295	0.04440709489080241	0.0826337073809742	0.6318681318681318	0.8626373626373627
2	204390000	204660000	2	204390000	204660000	.	.	.	.	255,255,0	1.1214365454280641	0.06426600046892714	0.06257569143910237	0.6581632653061225	0.7704081632653061
2	64260000	64540000	2	64260000	64540000	.	.	.	.	255,255,0	1.1515795770038033	0.07528372260869881	0.051174036292335585	0.7380952380952381	0.6714285714285714
2	174810000	175200000	2	174810000	175200000	.	.	.	.	255,255,0	1.335634458667164	0.052695606233080075	0.07367346785620232	0.5325	0.9125
2	219830000	220020000	2	219830000	220020000	.	.	.	.	255,255,0	1.0832412337916832	0.0565937046689283	0.06976532787066383	0.57	0.73
2	88340000	88470000	2	88340000	88470000	.	.	.	.	255,255,0	0.8686503668908154	0.07274363550207469	0.05348432735332419	0.5306122448979592	0.5306122448979592
2	208620000	208900000	2	208620000	208900000	.	.	.	.	255,255,0	1.4257122770367405	0.06515145284772092	0.06100458005361456	0.8142857142857143	0.8523809523809524
2	173420000	173590000	2	173420000	173590000	.	.	.	.	255,255,0	1.0961657520104588	0.06639797590549765	0.05944986316362719	0.5925925925925926	0.691358024691358
2	203140000	203400000	2	203140000	203400000	.	.	.	.	255,255,0	1.0502386762489622	0.07215990538671926	0.0536690157180796	0.7087912087912088	0.6208791208791209
2	175610000	175850000	2	175610000	175850000	.	.	.	.	255,255,0	1.508968911032174	0.0745658951154031	0.05097753959305851	0.8269230769230769	0.8525641025641025
2	99010000	99210000	2	99010000	99210000	.	.	.	.	255,255,0	1.2896433728114673	0.06704155012589275	0.057927827197177664	0.7545454545454545	0.7545454545454545
2	7310000	7540000	2	7310000	7540000	.	.	.	.	255,255,0	0.7464166976747098	0.08468172952712916	0.040171220696776526	0.5208333333333334	0.5208333333333334
2	208370000	208580000	2	208370000	208580000	.	.	.	.	255,255,0	0.9903348722212032	0.07909163813463586	0.045417366760026064	0.743801652892562	0.5289256198347108
2	46880000	47120000	2	46880000	47120000	.	.	.	.	255,255,0	1.3777059118761497	0.050783237737503414	0.07327708940964531	0.7243589743589743	0.8525641025641025
2	173630000	173850000	2	173630000	173850000	.	.	.	.	255,255,0	1.2127651328544065	0.06639354293325601	0.05711366963849854	0.7196969696969697	0.7045454545454546
2	165580000	165810000	2	165580000	165810000	.	.	.	.	255,255,0	1.0704518143121655	0.05875089218675686	0.06465618908485639	0.5763888888888888	0.7291666666666666
2	11310000	11580000	2	11310000	11580000	.	.	.	.	255,255,0	1.3867339026696939	0.06703872880268985	0.05587086720997893	0.8928571428571429	0.7704081632653061
2	11600000	11750000	2	11600000	11750000	.	.	.	.	255,255,0	0.8495163934944807	0.06995343428657572	0.052400761741600785	0.578125	0.546875
2	99240000	99470000	2	99240000	99470000	.	.	.	.	255,255,0	1.1557453918500378	0.061868012465808794	0.05958338451272452	0.7986111111111112	0.6041666666666666
2	166810000	167000000	2	166810000	167000000	.	.	.	.	255,255,0	1.0987127485293504	0.07676884776781483	0.04457721015476682	0.71	0.63
2	69900000	70080000	2	69900000	70080000	.	.	.	.	255,255,0	0.9331316662353066	0.049450613026084354	0.07081247509577307	0.5208333333333333	0.6680555555555556
2	218380000	218590000	2	218380000	218590000	.	.	.	.	255,255,0	1.2036168119758341	0.048923151978533266	0.07117806818762157	0.6611570247933884	0.8264462809917356
2	238490000	238680000	2	238490000	238680000	.	.	.	.	255,255,0	1.1858910349792957	0.06093559779778415	0.05786795319867681	0.73	0.71
2	46690000	46850000	2	46690000	46850000	.	.	.	.	255,255,0	1.059227711538429	0.06636135480372879	0.051451131398769924	0.7083333333333334	0.5972222222222222
